dataset,year,age,cohort,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,1990,13,1977,12.919930025658982,16.2775,3.357570126928909,0.25987525631025205
train,1990,14,1976,20.91478865692487,23.75848,2.8436914150966146,0.13596558214108154
train,1990,15,1975,22.331235329956137,29.847849,7.5166135622557775,0.33659640638743854
train,1990,16,1974,36.19104347072107,36.20508,0.014034654278930248,0.0003877935791015266
train,1990,17,1973,33.88150258189599,28.85948,5.022022677721182,0.14822313932453712
train,1991,1,1990,0.9250214154629014,1.1295408,0.2045193855853774,0.22109691966732495
train,1991,2,1989,0.43809690703583637,0.39767516,0.040421750442513615,0.09226668755987097
train,1991,3,1988,0.305007981504316,0.30109328,0.003914701188916847,0.012834749994398483
train,1991,4,1987,0.763520341861652,0.7455578,0.017962556827472276,0.023525970223205295
train,1991,5,1986,1.3568650742621506,1.4566497,0.09978458680199731,0.07354053744524716
train,1991,6,1985,1.715347472759149,2.201704,0.4863565525094058,0.28353238060089025
train,1991,7,1984,3.0261628591186693,3.1085386,0.08237576850584238,0.027221194740922182
train,1991,8,1983,3.8158974831884738,4.280294,0.46439645830932896,0.12170045457331535
train,1991,9,1982,4.639193696956689,4.5707073,0.06848637578969718,0.01476256010491855
train,1991,10,1981,4.459436201842444,6.668039,2.2086026432198116,0.4952649938812485
train,1991,11,1980,6.690265056137406,8.611778,1.9215132031399378,0.28721032530346824
train,1991,12,1979,9.482170427584046,11.19399,1.7118193261390982,0.18053032680779083
train,1991,13,1978,13.928957298334424,14.124669,0.19571177667778272,0.014050712661827974
train,1991,14,1977,18.2940925049103,21.64968,3.3555866790496616,0.1834246043168749
train,1991,15,1976,26.386702969788395,25.539057,0.8476461918342935,0.03212399036002257
train,1991,16,1975,29.453153123670525,34.654896,5.201742658800178,0.17661072269439068
train,1991,17,1974,35.30377146055837,30.357464,4.946307623888451,0.1401070599330828
train,1992,1,1991,0.9379044713032496,0.9929007,0.054996257876132715,0.05863737678918935
train,1992,2,1990,0.1793758284921078,0.37832138,0.1989455509310337,1.109098994007868
train,1992,3,1989,0.2446006446042321,0.2814936,0.036892959578964934,0.15082936366953376
train,1992,4,1988,0.7573441938510316,0.70916724,0.04817695180086068,0.06361302059479894
train,1992,5,1987,1.4255436977177975,1.348857,0.07668665254415252,0.05379466982798847
train,1992,6,1986,1.793184362407683,1.9068266,0.11364225292587404,0.06337455049698561
train,1992,7,1985,2.7961606172760605,2.864534,0.06837328393853914,0.024452559526112624
train,1992,8,1984,3.8611376929965537,3.8511794,0.00995833165316995,0.0025791184995111903
train,1992,9,1983,4.262836804577531,4.2675567,0.004719862750349968,0.0011072116918200024
train,1992,10,1982,4.76758685569589,5.449561,0.6819742633837,0.14304390963927477
train,1992,11,1981,6.242992451884666,7.3679976,1.1250051944471213,0.1802028759633241
train,1992,12,1980,10.032905904517138,9.927195,0.10571130918022398,0.010536459744192239
train,1992,13,1979,12.46288625783512,13.286435,0.8235488694231812,0.06608010796097649
train,1992,14,1978,16.932934397658784,19.374876,2.4419416246800836,0.14421254859509597
train,1992,15,1977,29.661921508263767,24.694946,4.966975219201267,0.1674529149373316
train,1992,16,1976,33.76002250668167,31.17408,2.5859426116621407,0.07659777510960672
train,1992,17,1975,33.778939150109146,31.77875,2.000189684166763,0.05921410602263513
train,1993,1,1992,0.8304510749240078,0.9182043,0.08775323263214452,0.10566935883618297
train,1993,2,1991,0.3566135770939967,0.28090847,0.0757051117085597,0.21228892159760074
train,1993,3,1990,0.2138115870913392,0.25628233,0.04247074246798696,0.19863629958298304
train,1993,4,1989,0.6572037295714196,0.68254477,0.025341038285178308,0.038558877780053576
train,1993,5,1988,1.3089470269138208,1.2977524,0.01119464654272706,0.008552406103945066
train,1993,6,1987,1.558797855094152,1.7458737,0.18707583455733734,0.12001288938514601
train,1993,7,1986,2.829443614670806,2.6663775,0.16306607026773,0.05763185010019874
train,1993,8,1985,3.8978228117538,3.6210825,0.2767402674270176,0.07099867818322639
train,1993,9,1984,4.8419720883738,4.0316696,0.8103024716745812,0.167349678371764
train,1993,10,1983,5.821117072366188,4.810794,1.0103231957182386,0.1735617379204135
train,1993,11,1982,9.466767971965307,6.470662,2.9961058549609128,0.3164866682941002
train,1993,12,1981,10.5500035332559,9.474285,1.0757184075234782,0.10196379594873864
train,1993,13,1980,14.309017542855507,12.4978895,1.8111280241177141,0.12657249309348173
train,1993,14,1979,21.203205064185788,17.708212,3.494993165382077,0.1648332483132602
train,1993,15,1978,22.39554845406113,25.759867,3.3643182604164075,0.15022263318611354
train,1993,16,1977,35.04402618435199,30.94408,4.099945831568789,0.1169941435952755
train,1993,17,1976,37.38623118514353,32.141483,5.244747878258764,0.14028554663040685
train,1994,1,1993,0.6339486548548727,0.84010905,0.20616039541902254,0.32520046196153346
train,1994,2,1992,0.3030864046299479,0.28854084,0.014545564481022122,0.04799147787157751
train,1994,3,1991,0.1847652109279647,0.23148675,0.0467215417013154,0.2528697987375886
train,1994,4,1990,0.7328635970821475,0.63978356,0.09308003585244173,0.1270086769528563
train,1994,5,1989,1.5653567761164124,1.234048,0.33130876719765023,0.21165064236627407
train,1994,6,1988,2.0308937011197203,1.5873425,0.44355120043307483,0.21840197750788595
train,1994,7,1987,2.627620230048151,2.5780573,0.049562940924615884,0.0188622923350262
train,1994,8,1986,3.80924762444259,3.5125835,0.29666413025618876,0.07787998038051464
train,1994,9,1985,4.220655889925294,4.0959444,0.12471148532324339,0.029547892217629056
train,1994,10,1984,4.549979026466542,4.7917233,0.24174422487623115,0.05313084378411159
train,1994,11,1983,7.562252700551335,6.9918447,0.5704080464680832,0.0754283239472309
train,1994,12,1982,9.654552316458672,9.427839,0.22671303728386683,0.023482501296031362
train,1994,13,1981,12.258163937182164,12.704901,0.446736804394984,0.036444022668017995
train,1994,14,1980,13.356425108298348,18.274723,4.918297944680168,0.3682346065508248
train,1994,15,1979,23.761781883517244,23.895523,0.1337411877718182,0.005628415765594768
train,1994,16,1978,26.19426442624859,31.610237,5.415972695333441,0.20676177834969203
train,1994,17,1977,33.14099168997377,33.57779,0.43679761666685835,0.013179980271953983
train,1995,1,1994,0.6285641917688821,0.7282314,0.09966717868018404,0.15856324618102377
train,1995,2,1993,0.19988191975590422,0.2724372,0.07255529509547518,0.36299078567844806
train,1995,3,1992,0.2093411145425608,0.20774812,0.0015929994798471736,0.007609587267749517
train,1995,4,1991,0.5737733371546638,0.6357353,0.06196193620654222,0.10799026757447959
train,1995,5,1990,1.3170665165628954,1.2740797,0.04298683612008536,0.03263831824700398
train,1995,6,1989,2.0004216761882505,1.6261604,0.3742612929637632,0.18709120052964076
train,1995,7,1988,2.611692240899779,2.4803813,0.1313109905183092,0.050278125600671734
train,1995,8,1987,4.4404480412073575,3.4589865,0.9814615204401456,0.22102758805687212
train,1995,9,1986,3.8788104464122943,3.9954798,0.11666937574651914,0.03007864843057809
train,1995,10,1985,5.04683644464792,4.493734,0.5531025617438674,0.1095939144868293
train,1995,11,1984,7.210193847959021,7.0112953,0.198898529355505,0.02758573951680638
train,1995,12,1983,9.708303550098178,9.222909,0.4853945764043299,0.04999787799170858
train,1995,13,1982,12.483422244313171,12.250291,0.23313137364666758,0.018675277426656943
train,1995,14,1981,15.973889167112784,15.76361,0.21027928094335024,0.013163937644957643
train,1995,15,1980,19.45966332776292,23.317532,3.8578682579304377,0.1982494862810013
train,1995,16,1979,28.313354978688043,28.819902,0.5065474413559024,0.017890760093149386
train,1995,17,1978,35.82314296469903,32.914303,2.9088401387712963,0.08120002596192229
train,1996,1,1995,0.5090382047055492,0.65903884,0.15000063701884658,0.2946746150523596
train,1996,2,1994,0.22205033881180858,0.23578511,0.013734772973126419,0.0618543211713134
train,1996,3,1993,0.1820544743398119,0.19776407,0.01570959450212231,0.08629062569873146
train,1996,4,1992,0.8982937751890697,0.58801,0.3102837620855846,0.34541457444690826
train,1996,5,1991,1.1569011184107054,1.2402161,0.08331501756799331,0.0720156772623536
train,1996,6,1990,1.783547980147837,1.6650634,0.11848459895276875,0.06643196609876523
train,1996,7,1989,2.3718689659319443,2.4234965,0.05162751882452543,0.021766598225302216
train,1996,8,1988,2.767484061021486,3.6325452,0.865061171751341,0.31258036276882184
train,1996,9,1987,4.117186352275822,3.8192823,0.29790405895611993,0.07235622424313577
train,1996,10,1986,4.924093648150916,4.487524,0.43656961555814267,0.0886598929169419
train,1996,11,1985,7.596602857637472,6.917766,0.6788367634297083,0.0893605702642636
train,1996,12,1984,7.407914986767612,9.177372,1.7694569919921532,0.2388603264417325
train,1996,13,1983,13.71375129549987,12.061208,1.6525435241986006,0.12050266105822977
train,1996,14,1982,15.671195922130948,15.303288,0.36790746235311644,0.02347666790595937
train,1996,15,1981,19.639367304304297,21.234762,1.5953948874681636,0.08123453585586868
train,1996,16,1980,30.187130903708915,27.892424,2.2947072739481733,0.0760160772240253
train,1996,17,1979,36.12032212221696,33.31925,2.801073922754071,0.07754842034011383
train,1997,1,1996,0.39199084309390525,0.57391405,0.18192320796200295,0.4641006573665227
train,1997,2,1995,0.2434486744463125,0.22351082,0.01993785775300652,0.0818975818959388
train,1997,3,1994,0.1552244273576844,0.18400794,0.02878351531885978,0.185431608984766
train,1997,4,1993,0.4953419964979321,0.64578855,0.15044655387896,0.303722589528676
train,1997,5,1992,1.0853352600618331,1.170549,0.08521377501049354,0.07851378108323899
train,1997,6,1991,1.056019599723771,1.6504208,0.5944011852264854,0.5628694632006863
train,1997,7,1990,1.9163721621171552,2.3096755,0.39330329297622857,0.20523325309709814
train,1997,8,1989,2.763460479901054,3.2148302,0.4513696802399374,0.16333495033586853
train,1997,9,1988,3.748235958227491,3.7685707,0.02033470331730891,0.005425139597379988
train,1997,10,1987,4.5252357312613345,4.4962587,0.028976995604596212,0.006403422346467009
train,1997,11,1986,6.395812218953251,7.0009193,0.6051071230877643,0.09460989509581043
train,1997,12,1985,7.268811414726074,8.2509,0.9820888538286132,0.13510996472392153
train,1997,13,1984,10.153303851964829,12.349905,2.1966011620732573,0.2163434872135697
train,1997,14,1983,14.454453471659724,14.9479475,0.49349403047650675,0.034141313709580706
train,1997,15,1982,18.628912071535023,19.94578,1.3168677288800161,0.07068945968627548
train,1997,16,1981,27.400171111272655,27.883251,0.4830800789128915,0.01763054971266697
train,1997,17,1980,34.487317289066944,33.6172,0.8701183449751468,0.025230096550622787
train,1998,1,1997,0.6223597253042474,0.4810085,0.14135122544348389,0.22712142141613623
train,1998,2,1996,0.19217981881286678,0.21688384,0.02470401936386052,0.1285463765984048
train,1998,3,1995,0.2314518356445085,0.16576903,0.06568280996110548,0.28378608351892803
train,1998,4,1994,0.5685665543702597,0.5691243,0.0005577270361428743,0.0009809353572681177
train,1998,5,1993,1.2232490718597668,1.0958446,0.12740444543307006,0.10415249711922245
train,1998,6,1992,1.2227743656294858,1.3796846,0.15691020182199122,0.12832310378136305
train,1998,7,1991,2.428585634390873,2.0693512,0.35923443810181066,0.14791919750104437
train,1998,8,1990,3.2010755613886266,2.9061718,0.2949037626825719,0.09212646094319327
train,1998,9,1989,3.663605956499913,3.5972745,0.06633141464505465,0.018105499181032932
train,1998,10,1988,5.928302037287942,4.3620567,1.5662453051102077,0.2641979601003028
train,1998,11,1987,7.237710772960454,6.5824084,0.6553023447683151,0.09054000157292622
train,1998,12,1986,8.148108338635383,7.509078,0.6390303128175123,0.07842683065312021
train,1998,13,1985,12.660323519959483,11.19574,1.4645837738657335,0.11568296588603329
train,1998,14,1984,15.318096932917392,14.368803,0.9492939086253998,0.061972052584768504
train,1998,15,1983,19.85463570288956,18.649916,1.2047200076991302,0.06067701395920046
train,1998,16,1982,31.87835220797437,27.133528,4.744824452237065,0.1488415844483329
train,1998,17,1981,35.30523740687202,33.27914,2.0260969344599076,0.05738799915463757
train,1999,1,1998,0.6234791150660726,0.4912099,0.13226922064735613,0.2121469949047562
train,1999,2,1997,0.1187909739766989,0.19759855,0.07880757276669405,0.6634138110652154
train,1999,3,1996,0.2550993076094593,0.17479369,0.08030561716642037,0.3148013921270548
train,1999,4,1995,0.5885994703674947,0.5480642,0.040535298099580896,0.06886737100562397
train,1999,5,1994,1.2007432600779882,1.0825964,0.1181468388362279,0.09839475495240828
train,1999,6,1993,2.133740252686573,1.2619507,0.8717895214091071,0.4085734054606864
train,1999,7,1992,2.1928338843237576,2.0722504,0.12058351811282009,0.05498980975020437
train,1999,8,1991,2.5240307277633782,2.8338084,0.3097776943252448,0.12273134828260418
train,1999,9,1990,5.016842256145631,3.4640937,1.552748570995485,0.30950715444422405
train,1999,10,1989,4.523708130351429,4.663168,0.13945982313978167,0.03082865187611402
train,1999,11,1988,5.796278398507816,6.5352025,0.7389241046965296,0.1274825075494354
train,1999,12,1987,8.436591082606755,7.3391747,1.0974163351397141,0.13007817072016986
train,1999,13,1986,13.223525180236647,11.3309965,1.8925286668699481,0.1431183168689619
train,1999,14,1985,16.56119230152324,14.313931,2.2472608363743127,0.13569438694142102
train,1999,15,1984,21.733438520894047,18.473148,3.260290174946782,0.15001262555910153
train,1999,16,1983,27.706445083516975,28.12162,0.41517509470568115,0.014984783989941054
train,1999,17,1982,41.49802621729732,33.323986,8.174040163830526,0.19697419152005843
train,2000,1,1999,0.6496610161626379,0.49580666,0.1538543519341986,0.23682250913366404
train,2000,2,1998,0.1648326289485656,0.16440593,0.00042670188653098906,0.0025886979371150384
train,2000,3,1997,0.1767251020839929,0.18481922,0.00809411941258914,0.04580062094798742
train,2000,4,1996,0.5573705486994555,0.53435785,0.023012702916221817,0.041287977934746256
train,2000,5,1995,1.0874481735426211,1.0676485,0.01979964353621244,0.018207436471838638
train,2000,6,1994,1.7494326492727703,1.4096712,0.33976146187195244,0.1942123705150897
train,2000,7,1993,1.6049534760016875,2.0129638,0.4080102958183809,0.2542193913524367
train,2000,8,1992,2.301784929586306,2.5828388,0.2810538441411108,0.12210256506957917
train,2000,9,1991,3.5912929103388835,3.7623618,0.17106885456895338,0.04763433639078001
train,2000,10,1990,5.016934662954804,4.479336,0.5375988780426946,0.10715684260595093
train,2000,11,1989,4.705498531884458,5.9819193,1.2764207567507961,0.2712615354359369
train,2000,12,1988,7.715683493018512,7.4076357,0.30804780423677336,0.039924888639544194
train,2000,13,1987,10.302268559536811,11.669084,1.3668150357390676,0.13267126825903544
train,2000,14,1986,14.835220347783604,14.773037,0.062183390996494836,0.004191605486047324
train,2000,15,1985,16.26777420329406,19.308214,3.0404399843280103,0.18689956882436723
train,2000,16,1984,26.8167090239456,27.59072,0.7740101990768622,0.02886298234379513
train,2000,17,1983,37.56069410172729,35.40469,2.1560043129089337,0.05740054502373343
train,2001,1,2000,0.5143021585962918,0.51356894,0.0007332208178189026,0.0014256615601588953
train,2001,2,1999,0.2808031062439612,0.15835692,0.12244618635927951,0.43605709351542016
train,2001,3,1998,0.2743707991648152,0.17416339,0.10020741293911484,0.3652262312308052
train,2001,4,1997,0.5543841623532499,0.51616293,0.03822123043415204,0.06894358286110054
train,2001,5,1996,1.15096784886411,1.0280683,0.12289954480222032,0.1067793031085995
train,2001,6,1995,1.6162446813428146,1.4427854,0.17345929907200164,0.10732242529502413
train,2001,7,1994,1.9065300626919677,1.7885137,0.11801640226105947,0.06190114940771596
train,2001,8,1993,2.2334474911340725,2.3550858,0.12163835862789041,0.05446215284249728
train,2001,9,1992,3.7992808277999712,3.6057067,0.19357413605802787,0.050950204744424965
train,2001,10,1991,5.325659219781241,4.518719,0.806940023461661,0.15151927492173556
train,2001,11,1990,7.4377901418441,5.2484293,2.189360843443221,0.29435636145820376
train,2001,12,1989,7.495052878757088,7.304116,0.19093710650977336,0.025475084645621763
train,2001,13,1988,13.50614529610973,10.938457,2.567688760770375,0.1901126268432618
train,2001,14,1987,14.046599594153601,14.682766,0.6361663665397579,0.04528970604419409
train,2001,15,1986,20.836092635006572,17.811325,3.024767561764385,0.14516961576002735
train,2001,16,1985,22.589829870343788,26.911053,4.321222833513634,0.1912906320373133
train,2001,17,1984,33.962103952339845,35.782646,1.8205422268593736,0.05360510731061149
train,2002,1,2001,0.8499482475955908,0.49477124,0.3551770054538672,0.4178807432784356
train,2002,2,2000,0.2798328651574036,0.17710745,0.10272541181115113,0.36709559383956525
train,2002,3,1999,0.0738739577307988,0.19464251,0.12076855625960342,1.6347920155849318
train,2002,4,1998,0.7621103940557492,0.503639,0.25847141128292206,0.33915219277756686
train,2002,5,1997,1.439396334111548,1.0234667,0.41592962783560816,0.2889611554360719
train,2002,6,1996,0.8982656415316969,1.4532002,0.5549345795300097,0.6177844880976783
train,2002,7,1995,2.280628342855783,1.7387885,0.5418398573287444,0.23758358481593703
train,2002,8,1994,2.4140931357131756,2.1903822,0.22371089351041684,0.09266870867607811
train,2002,9,1993,3.6155514869917074,3.5507262,0.06482531168347982,0.01792957780208499
train,2002,10,1992,5.842164348963226,4.6200314,1.2221329921517023,0.20919181987209548
train,2002,11,1991,5.8879974629143605,5.62735,0.26064760939873555,0.04426761577945373
train,2002,12,1990,6.090559187608535,7.1674128,1.0768535702650004,0.1768070118185078
train,2002,13,1989,12.099295530617026,11.487032,0.6122635939715177,0.050603243174129134
train,2002,14,1988,14.384721213037722,14.1088505,0.275870733911745,0.019178038268943848
train,2002,15,1987,18.59345258354448,18.503635,0.08981717705033887,0.00483058090727183
train,2002,16,1986,24.045808388616223,24.496996,0.4511875372870975,0.018763666831042376
train,2002,17,1985,33.366998918371785,34.429806,1.0628068372434498,0.03185203559491349
train,2003,1,2002,0.6927447646411605,0.5679249,0.12481984789692835,0.18018158240633467
train,2003,2,2001,0.1865010972092675,0.19046374,0.003962639444060445,0.02124727148169447
train,2003,3,2000,0.2673798091297079,0.14040542,0.12697439264106042,0.4748839976132579
train,2003,4,1999,0.4966220551945752,0.5479628,0.05134072957257568,0.10337988221718655
train,2003,5,1998,1.1110956792266773,1.0977305,0.013365161839287154,0.012028812719870604
train,2003,6,1997,1.1077547899317115,1.2094109,0.10165611590630119,0.09176770602136244
train,2003,7,1996,1.6296243084073982,1.811544,0.1819196330904045,0.11163286663788143
train,2003,8,1995,2.0609786134614336,2.1569767,0.09599808636766793,0.04657888526382699
train,2003,9,1994,3.822065609128592,3.4348257,0.38723995033037406,0.10131692909859837
train,2003,10,1993,4.332816253838041,4.8672094,0.5343931806712368,0.12333622045424705
train,2003,11,1992,6.182891041159507,5.5213814,0.6615096629856785,0.106990347813329
train,2003,12,1991,6.140550050481034,6.556908,0.4163580801647182,0.06780468797449735
train,2003,13,1990,9.239668603886074,11.496314,2.2566454448810163,0.24423445705960264
train,2003,14,1989,14.43426694973868,13.863393,0.5708741198436602,0.03954992115854944
train,2003,15,1988,20.179116616809356,18.22307,1.9560464721560358,0.09693419733381875
train,2003,16,1987,26.533724795657964,23.494364,3.0393610108679248,0.11454709183405633
train,2003,17,1986,36.0244288008951,33.18574,2.838687376334555,0.07879895589805834
train,2004,1,2003,0.6534166673523508,0.5848173,0.06859937704625951,0.10498565536156235
train,2004,2,2002,0.0700942931796617,0.18043944,0.11034514921650224,1.5742387034576064
train,2004,3,2001,0.0961365369552453,0.17093946,0.07480292344152137,0.778090472257873
train,2004,4,2000,0.3371315962065953,0.5078975,0.17076590001685443,0.5065259439868758
train,2004,5,1999,1.262661613824278,1.0656384,0.1970231908582747,0.15603799838452834
train,2004,6,1998,1.2114186457830518,1.1281941,0.08322455207882817,0.06870007521220194
train,2004,7,1997,1.437202281876144,1.6836867,0.24648445136970554,0.17150296411147478
train,2004,8,1996,2.459894453679345,2.0248954,0.43499902406813895,0.17683645874208942
train,2004,9,1995,2.819193066396024,3.41907,0.599876939020846,0.21278320600706457
train,2004,10,1994,3.88068760551982,4.5557156,0.6750279553932659,0.17394545091260227
train,2004,11,1993,5.2555839224644245,5.581401,0.32581694881243095,0.06199443365744759
train,2004,12,1992,5.629053605065599,6.1026015,0.47354792310212535,0.08412567303958418
train,2004,13,1991,10.231620554069178,10.39295,0.16132950391422085,0.015767737189007012
train,2004,14,1990,15.48056602578687,13.730788,1.749777794890873,0.1130306083108366
train,2004,15,1989,20.05872833695044,18.597628,1.4611006971799334,0.07284114289978934
train,2004,16,1988,21.44354622125159,23.917683,2.4741364264534873,0.11537907027716261
train,2004,17,1987,31.60733290123309,33.30165,1.694318099743473,0.05360522208684427
train,2005,1,2004,0.6390278911096473,0.5910297,0.04799818749255136,0.0751112559564955
train,2005,2,2003,0.3288836163102782,0.13373414,0.1951494794904387,0.5933694164495436
train,2005,3,2002,0.1666912337794546,0.13534267,0.031348561312222856,0.18806364678727713
train,2005,4,2001,0.3335445782328808,0.4338034,0.10025883110511663,0.30058600153534903
train,2005,5,2000,0.7621071609766294,1.0887622,0.3266550031392763,0.4286208290186435
train,2005,6,1999,0.8205033453744732,1.0880946,0.26759124671994816,0.32613059803856725
train,2005,7,1998,1.3395107102253223,1.5309836,0.1914728570125317,0.14294238601509998
train,2005,8,1997,1.652036033265937,2.0604956,0.4084595817395562,0.24724616988639075
train,2005,9,1996,2.763837944336304,3.0645392,0.30070124977075174,0.10879843747237215
