dataset,year,age,cohort,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,2001,1,2000,0.5143021585962918,0.6664019042910123,0.1520997456947205,0.2957400492145658
train,2001,2,1999,0.2808031062439612,0.18794695187309096,0.09285615437087025,0.33068065240655253
train,2001,3,1998,0.2743707991648152,0.2010536425719729,0.07331715659284233,0.2672192405888402
train,2001,4,1997,0.5543841623532499,0.5902871945280052,0.03590303217475521,0.06476200911348054
train,2001,5,1996,1.15096784886411,1.1295611253937266,0.021406723470383415,0.01859888917965094
train,2001,6,1995,1.6162446813428146,1.4433299760196556,0.172914705323159,0.10698547523100917
train,2001,7,1994,1.9065300626919677,2.042743647626944,0.13621358493497615,0.07144581016602218
train,2001,8,1993,2.2334474911340725,2.4608612568354955,0.22741376570142302,0.10182185460104452
train,2001,9,1992,3.7992808277999712,3.45019582064395,0.3490850071560212,0.09188186474703741
train,2001,10,1991,5.325659219781241,4.72748029018997,0.5981789295912714,0.11232016636913732
train,2001,11,1990,7.4377901418441,6.331245580151565,1.1065445616925347,0.1487732969860364
train,2001,12,1989,7.495052878757088,7.53760504109686,0.04255216233977244,0.005677366528042858
train,2001,13,1988,13.50614529610973,11.007283941234286,2.4988613548754444,0.1850166202191697
train,2001,14,1987,14.046599594153601,14.49162251894736,0.4450229247937578,0.03168189723148022
train,2001,15,1986,20.836092635006572,19.39437445266024,1.4417181823463316,0.06919330834246926
train,2001,16,1985,22.589829870343788,26.74756980026035,4.157739929916563,0.18405361854339206
train,2001,17,1984,33.962103952339845,32.78214898805785,1.1799549642819969,0.034743282275380594
train,2002,1,2001,0.8499482475955908,0.6664019042910123,0.18354634330457853,0.21595002263207766
train,2002,2,2000,0.2798328651574036,0.1530253720171753,0.12680749314022827,0.4531543965303968
train,2002,3,1999,0.0738739577307988,0.14271382386342435,0.06883986613262555,0.9318556666823017
train,2002,4,1998,0.7621103940557492,0.5811967241685614,0.18091366988718782,0.23738512333387282
