dataset,year,age,cohort,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,1985,16,1969,49.346051636794954,45.903722612170675,3.4423290246242786,0.06975895558901071
train,1985,17,1968,29.984483030031956,34.06542926249648,4.080946232464523,0.13610193740465626
train,1986,1,1985,1.829664813029856,1.820372853963098,0.00929195906675817,0.005078503450785588
train,1986,2,1984,0.6877785331114468,0.6591099896927042,0.028668543418742587,0.041682812182298065
train,1986,3,1983,0.4829953925258274,0.46829783884941156,0.014697553676415842,0.03043000803698036
train,1986,4,1982,0.8452199941619447,1.0251245475091944,0.17990455334724964,0.21284938192383435
train,1986,5,1981,1.8555022876141765,2.1267623571985035,0.271260069584327,0.14619225823373666
train,1986,6,1980,3.990094409261082,3.25491440603529,0.7351800032257918,0.18425128025022197
train,1986,7,1979,5.119405725260913,4.7565086619075725,0.3628970633533406,0.07088656043857014
train,1986,8,1978,5.737371288029029,5.709954726764183,0.027416561264845818,0.004778592823867864
train,1986,9,1977,7.16419189589291,7.201586828403687,0.03739493251077697,0.0052197000100192075
train,1986,10,1976,7.508740256171813,8.695776187577874,1.1870359314060606,0.15808722780498602
train,1986,11,1975,11.474170581383689,11.430645949595469,0.043524631788219637,0.0037932704137092527
train,1986,12,1974,14.15439662243611,15.039265531764325,0.8848689093282154,0.06251548073236472
train,1986,13,1973,20.709775013806517,21.201205794822574,0.49143078101605653,0.023729411868956198
train,1986,14,1972,28.63033662515931,28.426983062055193,0.20335356310411612,0.0071027304277452765
train,1986,15,1971,33.64859190375947,37.749815614224595,4.101223710465128,0.12188396240161202
train,1986,16,1970,47.09917931901696,40.140048415063845,6.959130903953117,0.14775482300480597
train,1986,17,1969,32.10255838818626,33.78899071919049,1.6864323310042266,0.05253264585992564
train,1987,1,1986,1.515381501081351,1.4775129803934826,0.03786852068786839,0.024989430490487744
train,1987,2,1985,0.6738037759424561,0.585507404685317,0.08829637125713907,0.1310416688204322
train,1987,3,1984,0.2693247221242179,0.3905431920125175,0.12121846988829965,0.45008296650888674
train,1987,4,1983,1.1211302447306122,1.0477252379045452,0.07340500682606699,0.06547411165741893
train,1987,5,1982,2.2990719827010366,1.9701333509526555,0.3289386317483811,0.14307452494888329
train,1987,6,1981,2.6410915102993764,2.9113419849002846,0.27025047460090823,0.10232529753206927
train,1987,7,1980,4.7282391313330185,4.600168563591988,0.12807056774103032,0.02708631356910594
train,1987,8,1979,6.215871470403572,5.737816641654151,0.4780548287494213,0.0769087377410502
train,1987,9,1978,6.709270534561129,7.159229598065173,0.44995906350404447,0.06706527351760908
train,1987,10,1977,9.531475896979964,8.75674766328582,0.7747282336941446,0.08128103580889659
train,1987,11,1976,13.352841740415077,11.711387399031517,1.6414543413835592,0.12292921411741461
train,1987,12,1975,14.63378941977025,13.663075615910476,0.9707138038597751,0.0663337277867532
train,1987,13,1974,19.01926853622234,20.275561213821714,1.2562926775993724,0.0660536799933545
train,1987,14,1973,26.149672263850196,26.597024895429676,0.4473526315794807,0.017107389609539864
train,1987,15,1972,36.62727439214884,35.7705889377929,0.8566854543559401,0.023389276668087256
train,1987,16,1971,41.99934001037126,39.962900749663724,2.036439260707539,0.04848741099752078
train,1987,17,1970,28.6206528875994,30.992232705083214,2.3715798174838127,0.08286253380723103
train,1988,1,1987,1.4045806887712553,1.3693859900993048,0.035194698671950464,0.025057085686343992
train,1988,2,1986,0.4504504504504504,0.4720203681051821,0.021569917654731707,0.04788521719339809
train,1988,3,1985,0.47199951384050065,0.4050848738600714,0.06691463998042924,0.14176845106433617
train,1988,4,1984,1.1264199360497913,1.0332777843309635,0.09314215171882778,0.08268865699002322
train,1988,5,1983,1.8497337924783657,1.917396007628545,0.06766221515017934,0.0365794339841116
train,1988,6,1982,2.8107411444515287,2.6715051064848723,0.1392360379666564,0.0495371259076853
train,1988,7,1981,4.2372271256584675,3.973154994238038,0.2640721314204293,0.06232192034769201
train,1988,8,1980,5.445535568423154,5.171444697328428,0.2740908710947263,0.050333133931589315
train,1988,9,1979,5.782381022847245,6.672370590575349,0.8899895677281044,0.1539140302604479
train,1988,10,1978,7.829645518613238,8.148919485118183,0.31927396650494533,0.04077757616815497
train,1988,11,1977,9.95255329499275,10.708981058029767,0.7564277630370171,0.07600338733353068
train,1988,12,1976,14.790857278087838,13.571469002638059,1.219388275449779,0.082442028377637
train,1988,13,1975,17.860381658357205,17.227613322031765,0.6327683363254408,0.035428601047241416
train,1988,14,1974,27.08554021738929,25.506828825773898,1.5787113916153928,0.05828613270935538
train,1988,15,1973,31.382722765027093,33.356990033527694,1.9742672685006006,0.06290936842168014
train,1988,16,1972,43.01586261143157,39.031059975902295,3.9848026355292774,0.09263565563067921
train,1988,17,1971,32.397153762782146,33.54277462975177,1.1456208669696224,0.0353617751533987
train,1989,1,1988,1.143998583431319,1.0777684851100964,0.06623009832122273,0.05789351427561537
train,1989,2,1987,0.2616409966324187,0.32848250912836396,0.06684151249594528,0.25547033284541387
train,1989,3,1986,0.20263453847812773,0.24803348473065104,0.0453989462525233,0.22404347547690937
train,1989,4,1985,0.7642186704734946,0.7124603163825876,0.05175835409090701,0.06772715204506957
train,1989,5,1984,1.5054780968298933,1.5318206687109581,0.026342571881064814,0.01749781145040718
train,1989,6,1983,2.64529535894649,2.31647835234417,0.32881700660231994,0.12430256813861029
train,1989,7,1982,3.3407240223908046,3.3278052008545145,0.012918821536290093,0.0038670723620686308
train,1989,8,1981,4.917471679501592,4.247963355815761,0.6695083236858306,0.13614889262637342
train,1989,9,1980,5.157186239187899,5.287724003210809,0.13053776402291017,0.025311818881189097
train,1989,10,1979,8.312010405738432,7.225272039950039,1.086738365788393,0.13074314308341115
train,1989,11,1978,10.304671755168297,9.186274789366907,1.1183969658013897,0.10853300254230325
train,1989,12,1977,12.2016744122325,11.700981849057902,0.5006925631745975,0.041034742139373845
train,1989,13,1976,14.546793966683838,16.18950627103929,1.6427123043554506,0.11292607210342025
train,1989,14,1975,21.34039180242025,20.80835370078669,0.5320381016335602,0.024931037188042442
train,1989,15,1974,28.74606632776567,29.21288783849441,0.4668215107287388,0.016239491880592448
train,1989,16,1973,31.763460256460533,33.70284395870406,1.939383702243525,0.06105706640853157
train,1989,17,1972,30.573466511353455,32.617923509171746,2.0444569978182905,0.06687030393033824
train,1990,1,1989,1.0341928789418138,1.090769807258201,0.056576928316387276,0.05470636035922243
train,1990,2,1988,0.4148893412335179,0.3800521476811164,0.0348371935524015,0.08396743442177185
train,1990,3,1987,0.3683451019593409,0.28152331633146144,0.08682178562787946,0.235707723995275
train,1990,4,1986,0.6124126240288666,0.6666301391270077,0.0542175150981411,0.08853102135839867
train,1990,5,1985,1.3524425265716535,1.4236212232778347,0.07117869670618115,0.05262973864520624
train,1990,6,1984,1.9052161533423075,1.9099410919702502,0.004724938627942654,0.0024800013476955077
train,1990,7,1983,2.657323158994962,2.9868329028057987,0.32950974381083675,0.12400062924049407
train,1990,8,1982,3.7151662019573752,3.7199979232051112,0.004831721247736009,0.001300539729605923
train,1990,9,1981,3.9360780917893408,4.309651752350752,0.3735736605614113,0.09491012420220804
train,1990,10,1980,5.70885971669603,5.673026888065993,0.03583282863003667,0.006276705052890744
train,1990,11,1979,7.309120534528463,8.078147677187683,0.7690271426592199,0.10521472987430043
train,1990,12,1978,9.758749033306716,10.277549706780508,0.5188006734737929,0.05316262071122717
train,1990,13,1977,12.919930025658982,14.219404216044001,1.2994741903850198,0.10057904244095467
train,1990,14,1976,20.91478865692487,19.98684489200111,0.9279437649237607,0.0443678289149948
train,1990,15,1975,22.331235329956137,24.27748444667651,1.9462491167203737,0.08715367009318555
train,1990,16,1974,36.19104347072107,32.88838727707197,3.3026561936490992,0.09125617492407731
train,1990,17,1973,33.88150258189599,32.2294952585925,1.6520073233034864,0.04875838429273677
train,1991,1,1990,0.9250214154629014,0.9153616825233454,0.00965973293955602,0.010442712761100382
train,1991,2,1989,0.43809690703583637,0.38443760760220486,0.05365929943363151,0.1224827168869277
train,1991,3,1988,0.305007981504316,0.29865705286754757,0.006350928636768449,0.020822171949155234
train,1991,4,1987,0.763520341861652,0.7352525024881134,0.028267839373538606,0.037023033734212736
train,1991,5,1986,1.3568650742621506,1.373588333295391,0.016723259033240456,0.01232492408452776
train,1991,6,1985,1.715347472759149,1.9511316125367768,0.2357841397776279,0.13745561381696617
train,1991,7,1984,3.0261628591186693,2.725972687778318,0.3001901713403514,0.0991982868455661
train,1991,8,1983,3.8158974831884738,3.6610664743073063,0.15483100888116752,0.04057525380680663
train,1991,9,1982,4.639193696956689,4.416903685222694,0.2222900117339952,0.04791565652448819
train,1991,10,1981,4.459436201842444,5.2401318094818645,0.7806956076394203,0.17506598868186427
train,1991,11,1980,6.690265056137406,7.107644610003548,0.4173795538661418,0.06238610135232094
train,1991,12,1979,9.482170427584046,9.90678040827435,0.4246099806903043,0.04477983009618248
train,1991,13,1978,13.928957298334424,13.123518301341067,0.8054389969933577,0.05782478758044663
train,1991,14,1977,18.2940925049103,18.98275241400114,0.6886599090908412,0.03764384097795291
train,1991,15,1976,26.386702969788395,25.025758435927894,1.3609445338605006,0.05157690733164618
train,1991,16,1975,29.453153123670525,30.262154336636748,0.8090012129662227,0.027467388960675583
train,1991,17,1974,35.30377146055837,34.843884878628295,0.45988658193007836,0.013026556736122482
train,1992,1,1991,0.9379044713032496,0.8394675840449168,0.09843688725833277,0.10495406544063755
train,1992,2,1990,0.1793758284921078,0.23386537094781124,0.05448954245570345,0.3037730496547762
train,1992,3,1989,0.2446006446042321,0.2585381273978175,0.01393748279358542,0.05698056444650634
train,1992,4,1988,0.7573441938510316,0.6894844176781089,0.06785977617292271,0.08960229275380308
train,1992,5,1987,1.4255436977177975,1.4083900782035381,0.01715361951425942,0.012033036617333593
train,1992,6,1986,1.793184362407683,1.852196368729108,0.059012006321425,0.03290905695951838
train,1992,7,1985,2.7961606172760605,2.724853357442247,0.07130725983381359,0.02550184685143501
train,1992,8,1984,3.8611376929965537,3.5611869589963656,0.2999507340001881,0.07768454736648475
train,1992,9,1983,4.262836804577531,4.374682250249379,0.11184544567184851,0.02623732758235551
train,1992,10,1982,4.76758685569589,5.320728819570104,0.5531419638742143,0.11602137110795441
train,1992,11,1981,6.242992451884666,7.143580687044951,0.900588235160285,0.14425585840461277
train,1992,12,1980,10.032905904517138,8.966131098252795,1.066774806264343,0.10632760004097519
train,1992,13,1979,12.46288625783512,13.296237645903929,0.8333513880688095,0.06686664475853933
train,1992,14,1978,16.932934397658784,17.46753968267599,0.5346052850172072,0.03157192205806292
train,1992,15,1977,29.661921508263767,25.231414002764595,4.430507505499172,0.14936684072421572
train,1992,16,1976,33.76002250668167,31.66638671865666,2.0936357880250114,0.06201523673778902
train,1992,17,1975,33.778939150109146,33.97126229486005,0.19232314475090106,0.005693581550807049
train,1993,1,1992,0.8304510749240078,0.8378919346070829,0.007440859683075063,0.008960021737279339
train,1993,2,1991,0.3566135770939967,0.2930739883427314,0.06353958875126531,0.1781749008797253
train,1993,3,1990,0.2138115870913392,0.218213459231218,0.004401872139878776,0.02058762202619885
train,1993,4,1989,0.6572037295714196,0.6748753878001348,0.017671658228715192,0.02688916303048443
train,1993,5,1988,1.3089470269138208,1.5368972255183924,0.22795019860457155,0.1741477645140832
train,1993,6,1987,1.558797855094152,2.0130324907019492,0.4542346356077973,0.2914006034349271
train,1993,7,1986,2.829443614670806,2.7556660592569453,0.07377755541386088,0.026074933966273264
train,1993,8,1985,3.8978228117538,3.8330640523889428,0.06475875936485709,0.016614084962908483
train,1993,9,1984,4.8419720883738,4.6067886514425584,0.23518343693124155,0.04857182830440076
train,1993,10,1983,5.821117072366188,5.863966747345562,0.042849674979374086,0.007361074248580443
train,1993,11,1982,9.466767971965307,7.874546960873961,1.592221011091346,0.16819056047495284
train,1993,12,1981,10.5500035332559,9.623949253554605,0.9260542797012956,0.08777762744648225
train,1993,13,1980,14.309017542855507,13.426764097912432,0.8822534449430748,0.06165716425328742
train,1993,14,1979,21.203205064185788,18.640994724202695,2.5622103399830927,0.12084070932798678
train,1993,15,1978,22.39554845406113,24.63245176219547,2.2369033081343375,0.09988160427161163
train,1993,16,1977,35.04402618435199,33.763227002271556,1.280799182080436,0.03654828858255754
train,1993,17,1976,37.38623118514353,37.72419345684239,0.3379622716988635,0.00903975236298098
train,1994,1,1993,0.6339486548548727,0.6395801091684022,0.005631454313529516,0.008883139463100239
train,1994,2,1992,0.3030864046299479,0.2808468124968673,0.022239592133080577,0.0733770693547292
train,1994,3,1991,0.1847652109279647,0.21226429104210018,0.027499080114135488,0.14883256418172713
train,1994,4,1990,0.7328635970821475,0.6266402247027499,0.10622337237939761,0.144942896334563
train,1994,5,1989,1.5653567761164124,1.417992329967809,0.14736444614860345,0.0941411238619445
train,1994,6,1988,2.0308937011197203,1.9389534596714437,0.09194024144827662,0.04527082899392552
train,1994,7,1987,2.627620230048151,2.668357644851092,0.04073741480294091,0.015503539795086329
train,1994,8,1986,3.80924762444259,3.397087603248137,0.41216002119445294,0.10819984989940275
train,1994,9,1985,4.220655889925294,4.296722023836642,0.07606613391134776,0.018022349107611354
train,1994,10,1984,4.549979026466542,5.251894821066256,0.7019157945997136,0.15426791871272835
train,1994,11,1983,7.562252700551335,7.407294499471258,0.15495820108007674,0.020491010710176193
train,1994,12,1982,9.654552316458672,8.901874249435943,0.7526780670227282,0.07796094964854212
train,1994,13,1981,12.258163937182164,12.386306962904804,0.1281430257226397,0.01045368836469371
train,1994,14,1980,13.356425108298348,16.321981648937047,2.9655565406386994,0.22203220671644966
train,1994,15,1979,23.761781883517244,22.541144382917086,1.2206375006001586,0.05136977969850076
train,1994,16,1978,26.19426442624859,29.25349477590437,3.059230349655781,0.11679008426707678
train,1994,17,1977,33.14099168997377,34.900813538951006,1.7598218489772393,0.05310106183423563
train,1995,1,1994,0.6285641917688821,0.6305914563548616,0.0020272645859794602,0.0032252307918960227
train,1995,2,1993,0.19988191975590422,0.22033335249622207,0.020451432740317854,0.10231757212053408
train,1995,3,1992,0.2093411145425608,0.21930212717184777,0.009961012629286975,0.04758268652101895
train,1995,4,1991,0.5737733371546638,0.6168368766644239,0.04306353950976005,0.07505322523914523
train,1995,5,1990,1.3170665165628954,1.3002697511602228,0.01679676540267261,0.012753164089611671
train,1995,6,1989,2.0004216761882505,1.8371013566038275,0.16332031958442306,0.08164294634896371
train,1995,7,1988,2.611692240899779,2.6634051456553687,0.05171290475558976,0.01980053543282491
train,1995,8,1987,4.4404480412073575,3.4239984158235384,1.016449625383819,0.22890699676044798
train,1995,9,1986,3.8788104464122943,4.0742699968068,0.19545955039450558,0.050391622146744884
train,1995,10,1985,5.04683644464792,5.22806609125401,0.18122964660608964,0.035909554152135155
train,1995,11,1984,7.210193847959021,7.020968231496353,0.189225616462668,0.02624417879086643
train,1995,12,1983,9.708303550098178,8.93173650905894,0.7765670410392378,0.07998998352614392
train,1995,13,1982,12.483422244313171,12.160045146752674,0.32337709756049726,0.025904522913000553
train,1995,14,1981,15.973889167112784,15.850157857363866,0.12373130974891744,0.007745847517437961
train,1995,15,1980,19.45966332776292,22.380298077875135,2.920634750112214,0.1500866022664031
train,1995,16,1979,28.313354978688043,29.150110730539417,0.8367557518513742,0.029553394589980075
train,1995,17,1978,35.82314296469903,34.572309643996036,1.250833320702995,0.03491690614459933
train,1996,1,1995,0.5090382047055492,0.566332638678301,0.0572944339727518,0.11255429050906102
train,1996,2,1994,0.22205033881180858,0.21418428982323245,0.007866048988576124,0.03542462051907657
train,1996,3,1993,0.1820544743398119,0.1850493861544183,0.002994911814606399,0.016450635588333998
train,1996,4,1992,0.8982937751890697,0.6829613057696658,0.21533246941940387,0.23971274806378542
train,1996,5,1991,1.1569011184107054,1.1835098223835139,0.026608703972808456,0.022999981199204992
train,1996,6,1990,1.783547980147837,1.6718878653240368,0.11166011482380034,0.06260561311867949
train,1996,7,1989,2.3718689659319443,2.4685675804563307,0.09669861452438644,0.04076895305485448
train,1996,8,1988,2.767484061021486,3.32463149361825,0.5571474325967638,0.20131911162332686
train,1996,9,1987,4.117186352275822,4.053443485011298,0.06374286726452372,0.015482142854494218
train,1996,10,1986,4.924093648150916,5.124899717287309,0.20080606913639265,0.04078031075053946
train,1996,11,1985,7.596602857637472,6.9428115853426124,0.6537912722948596,0.08606363720033948
train,1996,12,1984,7.407914986767612,8.344092280856808,0.9361772940891955,0.12637527506205398
train,1996,13,1983,13.71375129549987,12.067732599262769,1.6460186962371015,0.12002687381220906
train,1996,14,1982,15.671195922130948,16.152692980302117,0.4814970581711684,0.03072497214403177
train,1996,15,1981,19.639367304304297,21.66712943741985,2.0277621331155515,0.10324987061426517
train,1996,16,1980,30.187130903708915,28.853926365802206,1.3332045379067097,0.0441646654714994
train,1996,17,1979,36.12032212221696,34.658993015814836,1.4613291064021254,0.0404572556539646
train,1997,1,1996,0.39199084309390525,0.42453710585834276,0.032546262764437506,0.08302812001288944
train,1997,2,1995,0.2434486744463125,0.19813770383767743,0.045310970608635065,0.18612124593203044
train,1997,3,1994,0.1552244273576844,0.1717306396677676,0.0165062123100832,0.1063377239713793
train,1997,4,1993,0.4953419964979321,0.48865815145765734,0.00668384504027475,0.013493394639493604
train,1997,5,1992,1.0853352600618331,1.0333520195158081,0.05198324054602499,0.047896021127163534
train,1997,6,1991,1.056019599723771,1.2938008110029542,0.23778121127918328,0.22516742240499693
