dataset,year,age,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,2008,7,1.8232003547426985,1.3345543146133423,0.4886460401293562,0.2680155468695315
train,2008,8,1.9090397121168101,1.6233712434768677,0.28566846863994244,0.14963987748742721
train,2008,9,2.216382669549813,2.4007070064544678,0.184324336904655,0.08316449114899974
train,2008,10,3.2368769686184766,3.502013683319092,0.2651367147006152,0.08191127351179356
train,2008,11,4.157301061466397,4.720652103424072,0.5633510419576755,0.13550883941968597
train,2008,12,6.700454984403813,5.427202224731445,1.273252759672368,0.190024821095857
train,2008,13,6.834548490741842,8.413562774658203,1.5790142839163614,0.2310341767353149
train,2008,14,10.010449683700443,11.9755220413208,1.9650723576203575,0.1963021062699909
train,2008,15,14.32471371233219,15.77857494354248,1.4538612312102899,0.1014932137846884
train,2008,16,20.433681455777965,20.42245864868164,0.011222807096324061,0.0005492307942947832
train,2008,17,24.146147736298634,26.608386993408203,2.4622392571095695,0.1019723429177902
train,2009,1,0.5646538979598538,0.48267242312431335,0.08198147483554041,0.1451888938190311
train,2009,2,0.2200173764834671,0.12314620614051819,0.0968711703429489,0.4402887257852012
train,2009,3,0.1884474194010387,0.10939081758260727,0.07905660181843144,0.4195154386793166
train,2009,4,0.2921036354488207,0.36371049284935,0.0716068574005293,0.2451419589155725
train,2009,5,0.9801031121452518,0.8133955001831055,0.16670761196214634,0.17009191165313847
train,2009,6,1.1569570224328318,0.9453296065330505,0.2116274158997813,0.1829172664120154
train,2009,7,1.403402677373354,1.2689441442489624,0.1344585331243915,0.09580894727659482
train,2009,8,1.4361478411620476,1.5368247032165527,0.1006768620545051,0.07010201816894639
train,2009,9,2.0694950225195563,2.2161552906036377,0.1466602680840814,0.07086765925411866
train,2009,10,3.0087505749534307,3.1332449913024902,0.12449441634905956,0.04137744663362303
train,2009,11,4.1021221043976555,4.468421936035156,0.3662998316375008,0.08929520436379063
train,2009,12,5.771718353724849,5.322072982788086,0.4496453709367634,0.07790493980817711
train,2009,13,6.195687509931323,7.911744117736816,1.716056607805493,0.27697597805804086
train,2009,14,9.506066732588462,11.528076171875,2.0220094392865384,0.21270726328424808
train,2009,15,13.122885106462741,15.29160213470459,2.168717028241849,0.1652622125887269
train,2009,16,17.622471588353733,19.703290939331055,2.080819350977322,0.11807761133531164
train,2009,17,24.613210196815093,25.77035903930664,1.157148842491548,0.047013324683719396
train,2010,1,0.336508768124233,0.48031771183013916,0.14380894370590613,0.4273557105423984
train,2010,2,0.22255644155000165,0.13165287673473358,0.09090356481526807,0.40845173557664183
train,2010,3,0.2365080438750802,0.10285621136426926,0.13365183251081095,0.5651048070941664
train,2010,4,0.337210856744398,0.34962621331214905,0.012415356567751057,0.03681778424211573
train,2010,5,0.5235719966470445,0.7864925265312195,0.262920529884175,0.5021669064950306
train,2010,6,1.1738788478770399,0.879925549030304,0.29395329884673593,0.25041195637701463
train,2010,7,1.3082763116949638,1.2150943279266357,0.09318198376832809,0.07122500265065035
train,2010,8,1.743102866652289,1.463430643081665,0.27967222357062393,0.1604450482647574
train,2010,9,1.5846151779264475,2.011704683303833,0.42708950537738555,0.26952253854843494
train,2010,10,2.9463976605602595,2.950015068054199,0.003617407493939684,0.0012277390599239762
train,2010,11,3.4405702462098215,4.245025157928467,0.8044549117186452,0.23381441277201354
train,2010,12,4.466277156462946,5.196061611175537,0.7297844547125907,0.16339882840821676
train,2010,13,5.880224036535791,7.33364725112915,1.453423214593359,0.24717140121915576
train,2010,14,7.886887017526724,10.942682266235352,3.0557952487086277,0.3874526466421371
train,2010,15,11.151379983272937,14.527921676635742,3.376541693362805,0.3027913763522822
train,2010,16,16.542745916009597,19.136354446411133,2.5936085304015357,0.15678222609290993
train,2010,17,19.30223848347785,24.55905532836914,5.25681684489129,0.2723423425418093
train,2011,1,0.36534208414611086,0.4792310297489166,0.11388894560280577,0.31173234769456937
train,2011,2,0.1249955626575256,0.13342978060245514,0.008434217944929545,0.06747613887679292
train,2011,3,0.07141590360757427,0.0975029245018959,0.026087020894321633,0.3652830752839427
train,2011,4,0.358448634310703,0.33733969926834106,0.021108935042361943,0.05888970698101711
train,2011,5,0.7747501688955367,0.7629849314689636,0.011765237426573094,0.015185846868972121
train,2011,6,0.8881879605566836,0.8433014154434204,0.04488654511326318,0.05053721408819751
train,2011,7,1.2167300380228139,1.209498643875122,0.007231394147691805,0.005943302065129316
train,2011,8,1.3605321857697847,1.416459083557129,0.055926897787344165,0.041106633398503394
train,2011,9,1.413969118224716,1.9001752138137817,0.4862060955890657,0.3438590626358016
train,2011,10,2.607179520604867,2.6947429180145264,0.08756339740965924,0.03358548834769571
train,2011,11,3.835108862304417,4.154114723205566,0.31900586090114924,0.08318039261847282
train,2011,12,3.670013369334418,5.005793571472168,1.3357802021377498,0.3639714812209631
train,2011,13,4.977389870204472,6.907955646514893,1.930565776310421,0.38786710035851085
train,2011,14,6.74153061508827,10.249303817749023,3.5077732026607533,0.5203229656495899
train,2011,15,10.399191118339035,14.09760570526123,3.698414586922196,0.35564444819171215
train,2011,16,14.058296239932947,18.310800552368164,4.252504312435217,0.3024907314412374
train,2011,17,18.886522329521558,23.29001808166504,4.403495752143481,0.23315545738455704
train,2012,1,0.31536497582858874,0.47595030069351196,0.16058532486492322,0.5092046903512121
train,2012,2,0.025271664070845485,0.1260010302066803,0.10072936613583482,3.9858620251309382
train,2012,3,0.04802836363042548,0.09279753267765045,0.04476916904722497,0.9321402117879365
train,2012,4,0.28539287897201476,0.3189597427845001,0.03356686381248536,0.1176163327314809
train,2012,5,0.6875696323412385,0.7300971150398254,0.04252748269858697,0.06185189208213733
train,2012,6,0.7449926149158006,0.8136879801750183,0.06869536525921771,0.09220945803186181
train,2012,7,1.5185820850191574,1.1681848764419556,0.3503972085772018,0.23073972229334622
train,2012,8,1.4480459629993951,1.3592807054519653,0.08876525754742981,0.06130002763414049
train,2012,9,1.9716899908368288,1.7825607061386108,0.189129284698218,0.0959224247103123
train,2012,10,2.359666857942694,2.4474472999572754,0.08778044201458135,0.03720035382074089
train,2012,11,2.8200524529756246,3.814997434616089,0.9949449816404643,0.3528108069728558
train,2012,12,4.240937772316169,4.681736469268799,0.44079869695262985,0.10393896836448645
train,2012,13,5.559657059665466,6.280078887939453,0.7204218282739872,0.12958026377209794
train,2012,14,7.917983461742373,9.46607494354248,1.5480914818001077,0.19551587715229335
train,2012,15,10.37119220472251,13.068204879760742,2.6970126750382324,0.26004847097616135
train,2012,16,16.64341735685374,17.527145385742188,0.8837280288884486,0.05309775089696212
train,2012,17,20.25561795521524,22.039257049560547,1.7836390943453075,0.08805651342204467
train,2013,1,0.5815562604134922,0.4359280467033386,0.14562821371015355,0.25041122179023584
train,2013,2,0.05106775005196137,0.1124129518866539,0.06134520183469253,1.2012513136191163
train,2013,3,0.048530838071763005,0.09812501817941666,0.04959418010765365,1.0219106464490961
train,2013,4,0.3324184702149488,0.28841209411621094,0.044006376098737865,0.13238246379676205
train,2013,5,0.5778954004300049,0.6714087724685669,0.09351337203856203,0.16181712463677347
train,2013,6,1.1786634504687241,0.8282501697540283,0.3504132807146958,0.2972971466749462
train,2013,7,1.0827220099534347,1.105491042137146,0.02276903218371129,0.02102943504830894
train,2013,8,1.1936786756267725,1.2992408275604248,0.10556215193365226,0.08843431158568332
train,2013,9,1.5971185204294023,1.6599011421203613,0.06278262169095905,0.03930993278697937
train,2013,10,2.4814687459011444,2.179896116256714,0.30157262964443055,0.12152989238427543
train,2013,11,3.3776104955471182,3.5163371562957764,0.13872666074865814,0.04107242706981984
train,2013,12,3.7942246064221603,4.421749114990234,0.6275245085680741,0.16538939405583725
train,2013,13,6.091886787878637,5.750539302825928,0.34134748505270895,0.056033130118545674
train,2013,14,7.255368354226873,8.741615295410156,1.4862469411832828,0.2048478958779828
train,2013,15,12.036828064327592,12.184020042419434,0.1471919780918416,0.012228468937597298
train,2013,16,15.871928572979956,16.77950668334961,0.9075781103696539,0.0571813378693399
train,2013,17,20.534640407835823,20.89815330505371,0.3635128972178876,0.01770242331972645
train,2014,1,0.2921597859053089,0.4062781035900116,0.11411831768470271,0.3906024141231357
train,2014,2,0.07732516779561414,0.10460656881332397,0.02728140101770983,0.35281399051686774
train,2014,3,0.09816835037658606,0.08648774027824402,0.011680610098342037,0.11898549841588221
train,2014,4,0.28529530917452645,0.2740233540534973,0.011271955121029131,0.03950978077278558
train,2014,5,0.8438986130278087,0.6310412287712097,0.21285738425659895,0.25223099193472964
train,2014,6,0.9508135976124253,0.8104623556137085,0.14035124199871685,0.14761173204821984
train,2014,7,1.1263785140121492,1.0728999376296997,0.05347857638244946,0.04747833496211839
train,2014,8,1.2994885862668748,1.2439889907836914,0.055499595483183395,0.042708797960725436
train,2014,9,1.357422595586914,1.538761854171753,0.181339258584839,0.1335908649040125
train,2014,10,2.1167702178897425,2.0501813888549805,0.06658882903476204,0.03145775033679118
train,2014,11,3.1001491559262653,3.192176580429077,0.09202742450281187,0.02968483768816799
train,2014,12,4.736504947068381,4.177303314208984,0.5592016328593967,0.11806208145214578
train,2014,13,5.43904119864514,5.469742298126221,0.030701099481080796,0.005644579321944236
train,2014,14,7.112493569120402,8.138800621032715,1.0263070519123128,0.14429637678239635
train,2014,15,11.415588373832817,11.456060409545898,0.04047203571308167,0.0035453306818463634
train,2014,16,19.618429650094765,15.901599884033203,3.7168297660615615,0.1894560284565599
train,2014,17,20.569390283857587,19.75887680053711,0.8105134833204772,0.03940386526461659
train,2015,1,0.23985404082102582,0.37692585587501526,0.13707181505398944,0.5714801159247433
train,2015,2,0.15591425651377286,0.10316693782806396,0.052747318685708894,0.33830978555005387
train,2015,3,0.07445327101760003,0.08284290879964828,0.008389637782048251,0.1126832665277035
train,2015,4,0.2863328328076342,0.2719855308532715,0.014347301954362734,0.05010707928123463
train,2015,5,0.5401695886976877,0.5859472155570984,0.04577762685941067,0.08474676808387654
train,2015,6,1.1003958204282853,0.789097249507904,0.31129857092038127,0.2828969041330398
train,2015,7,1.0866037484969842,1.055789828300476,0.030813920196508082,0.028358010212188447
train,2015,8,1.0469257501223006,1.1679776906967163,0.1210519405744157,0.11562609913850999
train,2015,9,1.5299420082436068,1.4550085067749023,0.07493350146870448,0.048978001169260085
train,2015,10,2.253256924452169,1.9630564451217651,0.2902004793304038,0.12879156219649965
train,2015,11,3.070973612374885,2.9181222915649414,0.15285132080994357,0.049772918983725434
train,2015,12,4.253820972061449,4.028360366821289,0.2254606052401602,0.0530019026942844
train,2015,13,5.629530910720235,5.160263538360596,0.46926737235963945,0.08335816603581249
train,2015,14,7.501585562402959,7.52516508102417,0.02357951862121066,0.0031432713024544057
train,2015,15,9.538374470222784,10.862589836120605,1.324215365897821,0.13883029755559104
train,2015,16,18.176319702660475,15.551960945129395,2.6243587575310805,0.14438339556421909
train,2015,17,20.61558371297388,18.962173461914062,1.6534102510598174,0.08020196149086997
train,2016,1,0.26660652023570175,0.349078506231308,0.08247198599560623,0.3093397187825151
train,2016,2,0.052247313704365785,0.08487851172685623,0.03263119802249045,0.6245526460270288
train,2016,3,0.10023068091211913,0.07399607449769974,0.026234606414419395,0.261742274674955
train,2016,4,0.40752697528924214,0.26973435282707214,0.13779262246217,0.33811902233964664
train,2016,5,0.6803984024245509,0.5746622085571289,0.10573619386742195,0.15540335410912667
train,2016,6,0.6600783803471962,0.8075528740882874,0.14747449374109112,0.22341966974179223
train,2016,7,1.2742850411395847,1.0359132289886475,0.23837181215093728,0.18706318010103598
train,2016,8,1.2983740955819734,1.1263965368270874,0.17197755875488596,0.13245609207696613
train,2016,9,1.8997203266275497,1.37169349193573,0.5280268346918198,0.27794977360110346
train,2016,10,1.8646345668066902,1.8870052099227905,0.022370643116100375,0.0119973336943976
train,2016,11,3.088293952004191,2.6932709217071533,0.3950230302970379,0.1279097898179525
train,2016,12,3.8896680364999447,3.9642693996429443,0.07460136314299959,0.019179365036536444
train,2016,13,5.903327766550417,5.057950973510742,0.8453767930396747,0.1432034314322892
train,2016,14,8.208230458055576,7.153488636016846,1.0547418220387303,0.1284980760991519
train,2016,15,11.53999163856746,10.352046966552734,1.1879446720147264,0.10294155396477317
train,2016,16,16.920090341196644,15.185124397277832,1.7349659439188123,0.10253881090069922
train,2016,17,19.58703614729912,18.401935577392578,1.1851005699065418,0.06050433363140019
train,2017,1,0.23923661192046916,0.31416240334510803,0.07492579142463887,0.3131869776237832
train,2017,2,0.026171152533066493,0.0749426782131195,0.04877152568005301,1.863560483878883
train,2017,3,0.1515172941839581,0.07114382833242416,0.08037346585153393,0.5304573730931437
train,2017,4,0.2891898659195287,0.2582862079143524,0.030903658005176304,0.10686286639680809
train,2017,5,0.505558495284584,0.5570040345191956,0.05144553923461159,0.10175981555912857
train,2017,6,1.191305849907377,0.7805796265602112,0.4107262233471658,0.34476975277067146
train,2017,7,1.259722961726258,0.9938926100730896,0.2658303516531684,0.21102286751102595
train,2017,8,0.9037347743283892,1.0775625705718994,0.1738277962435102,0.19234381721395863
train,2017,9,1.8058075452090734,1.336295247077942,0.4695122981311315,0.2600012938125763
train,2017,10,1.6532396638225082,1.8531827926635742,0.19994312884106602,0.12094019591729985
train,2017,11,2.3079805939130114,2.464752197265625,0.15677160335261364,0.06792587587868362
train,2017,12,3.0854844020310117,3.8067657947540283,0.7212813927230166,0.23376601490774068
train,2017,13,4.926006613561133,4.984918117523193,0.058911503962060685,0.011959282352538323
train,2017,14,8.143220455769791,6.916419982910156,1.226800472859635,0.1506529854524874
train,2017,15,10.826119947609312,9.988923072814941,0.8371968747943708,0.07733120257726021
train,2017,16,14.928618015798257,14.991432189941406,0.06281417414314916,0.004207634898064352
train,2017,17,21.288286872483177,17.976530075073242,3.3117567974099344,0.15556708800699653
train,2018,1,0.3153281817467552,0.2918351888656616,0.023492992881093577,0.07450330874608173
train,2018,2,0.04921904146901119,0.06637179851531982,0.017152757046308635,0.3484983968401678
train,2018,3,0.14011633392151038,0.06444235891103745,0.07567397501047293,0.5400796102210574
train,2018,4,0.3997185981069327,0.23899030685424805,0.16072829125268467,0.40210360992331046
train,2018,5,0.701853571079373,0.5284155011177063,0.17343806996166666,0.24711432285610663
train,2018,6,1.0446771869141647,0.754464864730835,0.2902123221833297,0.2778009569064104
train,2018,7,1.4692380445075421,0.9718149304389954,0.4974231140685468,0.33855855824570213
train,2018,8,1.6341075775384035,1.0380780696868896,0.5960295078515139,0.36474312710121537
train,2018,9,2.090184254881866,1.2704154253005981,0.819768829581268,0.39219931336972386
train,2018,10,1.8057568974496208,1.7750897407531738,0.03066715669644693,0.016982992970838443
train,2018,11,2.574267620861864,2.288447380065918,0.28582024079594603,0.1110297307395501
train,2018,12,4.650268130232876,3.4956905841827393,1.1545775460501364,0.24828192992649423
train,2018,13,5.711624245741077,4.754220485687256,0.957403760053821,0.1676237299341864
train,2018,14,8.595047004989754,6.657783508300781,1.9372634966889724,0.22539300780601798
train,2018,15,10.586396659722707,9.705345153808594,0.8810515059141135,0.08322487190245788
train,2018,16,13.817181418358354,14.609186172485352,0.7920047541269977,0.05732028335928443
train,2018,17,18.80595874638697,17.548368453979492,1.2575902924074782,0.06687190530230328
valid,2019,1,0.3668709264224634,0.251446338763148,0.1154245876593154,0.31461906448832566
valid,2019,2,0.0738912252199618,0.05888582729114239,0.015005397928819414,0.2030741523631227
valid,2019,3,0.1396821671967605,0.0662975953804513,0.0733845718163092,0.5253682219320961
valid,2019,4,0.3474033222874517,0.22955615420646297,0.11784716808098872,0.33922291619059214
valid,2019,5,0.7070214060157622,0.4925111038331981,0.21451030218256412,0.30340001074518874
valid,2019,6,1.2002355462259469,0.7238126546141553,0.4764228916117915,0.3969411613490965
valid,2019,7,1.591692815573346,0.9302117998208689,0.6614810157524772,0.41558333949870124
valid,2019,8,1.32643273895391,0.9824735597538725,0.3439591792000374,0.259311436681698
valid,2019,9,1.589411341641981,1.240170426343928,0.3492409152980531,0.21972972392221723
valid,2019,10,2.400561229717945,1.6878383916628164,0.7127228380551285,0.2968984207657862
valid,2019,11,2.727041900261759,2.1390174614786654,0.5880244387830937,0.21562721083472744
valid,2019,12,3.7650140164923984,3.236394993677425,0.5286190228149734,0.14040293621730274
valid,2019,13,5.364521760405418,4.64335591698002,0.721165843425398,0.1344324574742264
valid,2019,14,8.600868114288335,6.59711745037497,2.0037506639133653,0.23297074635807613
valid,2019,15,9.211813160323429,9.509893965651788,0.29808080532835923,0.03235853790567558
valid,2019,16,14.446849554879211,14.187288592042606,0.25956096283660557,0.017966613540938044
valid,2019,17,18.87613232839488,17.32336844392757,1.5527638844673106,0.08226070136896878
valid,2020,1,0.1820220465102733,0.22960144859304818,0.04757940208277489,0.261393622336996
valid,2020,2,0.1228525980130312,0.04826885002839297,0.07458374798463822,0.607099476855344
valid,2020,3,0.1393788118653182,0.06080695812150713,0.07857185374381107,0.5637288242862291
valid,2020,4,0.41085290781145495,0.23144627209947555,0.1794066357119794,0.436668774397173
valid,2020,5,0.6644573079305959,0.46478095546795545,0.19967635246264043,0.30051043171489444
valid,2020,6,1.2925385816782655,0.7051607638704357,0.5873778178078298,0.45443735771872185
valid,2020,7,1.0744159273565903,0.9115162250431047,0.1628997023134856,0.1516169838566334
valid,2020,8,1.3227498012999754,0.9489223017151373,0.3738274995848382,0.28261391475331493
valid,2020,9,1.5278955530599927,1.210899318658579,0.31699623440141367,0.20747245043441745
valid,2020,10,1.700187516514842,1.605158733003695,0.09502878351114696,0.055893119193044905
valid,2020,11,2.367479428424905,2.0235260108811968,0.34395341754370845,0.14528253695213603
valid,2020,12,3.378834977699689,3.0169662064514284,0.36186877124826067,0.10709868153860352
valid,2020,13,4.980758796842102,4.541670111183003,0.4390886856590992,0.08815698642893564
valid,2020,14,6.87269618939678,6.483770350553129,0.38892583884365184,0.05658999439603214
valid,2020,15,8.419280151547044,9.29087758070025,0.8715974291532067,0.10352398464765981
valid,2020,16,10.808974537144268,13.890209679175028,3.08123514203076,0.2850626700471937
valid,2020,17,14.119935291422372,16.923940725647213,2.804005434224841,0.19858486433206457
valid,2021,1,0.3129253013405459,0.22224511628222343,0.09068018505832248,0.2897822089475231
valid,2021,2,0.0493226885106989,0.03871163835139409,0.010611050159304816,0.21513527505273702
valid,2021,3,0.0933804032819476,0.055019992397996736,0.03836041088395087,0.4107972287045792
valid,2021,4,0.4770033288018017,0.2280077952878236,0.24899553351397807,0.5219995720761846
valid,2021,5,1.0163138702451755,0.46989698808778185,0.5464168821573936,0.5376457983644741
valid,2021,6,1.2585813690335377,0.677971013791529,0.5806103552420087,0.4613212697462675
valid,2021,7,1.978967739180385,0.8997740269905159,1.0791937121898691,0.5453316346815668
valid,2021,8,1.641140796581447,0.9065247378558403,0.7346160587256068,0.4476252496162363
valid,2021,9,2.403536526667854,1.2164551257522653,1.1870814009155888,0.49388947816857465
valid,2021,10,1.7852061020444812,1.5224225634026607,0.26278353864182047,0.14720067242696755
valid,2021,11,2.607542098223938,1.9558041677084959,0.651737930515442,0.2499433972548735
valid,2021,12,4.204017873304137,2.9084546039909815,1.2955632693131554,0.30817263588239757
valid,2021,13,5.706446366654147,4.41337535047945,1.2930710161746966,0.2265982948215519
valid,2021,14,7.420009331403735,6.363700135752837,1.0563091956508979,0.1423595508404732
valid,2021,15,8.600999627290017,9.104803253852536,0.5038036265625188,0.058575008533188075
valid,2021,16,9.887376960317884,13.586131102110745,3.698754141792861,0.37408851272052346
valid,2021,17,15.414272502052142,16.710820152815135,1.2965476507629923,0.08411345073796349
valid,2022,1,0.4469723799990902,0.2132476423652452,0.23372473763384496,0.5229064436460209
valid,2022,2,0.024827295128264003,0.03493540582736155,0.010108110699097547,0.4071370097495272
valid,2022,3,0.11781349464042838,0.05593276074444412,0.06188073389598426,0.5252431742587855
valid,2022,4,0.5670935141741621,0.21965931889506052,0.3474341952791016,0.6126576774281132
valid,2022,5,1.2799008413663953,0.4449706741202656,0.8349301672461297,0.652339728407494
valid,2022,6,1.44480368328619,0.6733160722506547,0.7714876110355352,0.5339740062679389
valid,2022,7,1.848749966443922,0.8805488012686844,0.9682011651752376,0.5237058459760531
valid,2022,8,1.9271934254215248,0.8744090743281633,1.0527843510933614,0.5462785090513399
valid,2022,9,2.0722612514776126,1.2132193381605085,0.8590419133171041,0.4145432496525982
valid,2022,10,2.135149450130141,1.4504819922074883,0.6846674579226526,0.3206648873598053
valid,2022,11,2.71004766431832,1.8627008976963924,0.8473467666219274,0.31266858431242933
valid,2022,12,4.140904235454882,2.7768997778219586,1.3640044576329236,0.3293977305618025
valid,2022,13,6.751371457285795,4.33988655417241,2.4114849031133847,0.3571844503549949
valid,2022,14,8.853739670157953,6.291263552474663,2.56247611768329,0.2894230249755339
valid,2022,15,11.404432779730316,8.91758741275298,2.4868453669773363,0.2180595400936657
valid,2022,16,12.799137360795223,13.547935758757607,0.7487983979623838,0.058503817628831334
valid,2022,17,19.795935357945663,16.477812371586612,3.3181229863590502,0.16761637812820296
valid,2023,1,0.3186098415393953,0.2042127561735507,0.11439708536584461,0.3590506960261008
valid,2023,2,0.1501543211035141,0.0379735268861771,0.112180794217337,0.7471033360355588
valid,2023,3,0.1189274174078818,0.058810986959847,0.0601164304480348,0.5054884042537457
valid,2023,4,0.4545694227513814,0.2153768633661947,0.23919255938518671,0.5261958843093646
valid,2023,5,1.1208915122732015,0.4292895349840993,0.6916019772891022,0.6170106292319902
valid,2023,6,2.1329688225762498,0.67178818149799,1.4611806410782597,0.6850454754011484
valid,2023,7,2.0955744672248455,0.8367896428197531,1.2587848244050925,0.6006872311588581
valid,2023,8,2.1494608297965976,0.8380772395399616,1.311383590256636,0.6100988545951411
valid,2023,9,2.7059547770249144,1.156256857642763,1.5496979193821514,0.5726991199333373
valid,2023,10,2.4274078621717816,1.39230847845968,1.0350993837121016,0.4264216985709111
valid,2023,11,3.174217275893948,1.8108915974111877,1.3633256784827605,0.4294997978984852
valid,2023,12,4.816564735009296,2.610500754290171,2.206063980719125,0.4580160554437995
valid,2023,13,6.016609355168794,4.212419689379231,1.804189665789563,0.29986817479504574
valid,2023,14,7.849123152742266,6.107118914680392,1.7420042380618739,0.22193615823864912
valid,2023,15,12.964215784156238,8.757644421606688,4.20657136254955,0.3244755743490585
valid,2023,16,15.638413630572552,13.184668786639573,2.453744843932979,0.1569049714311071
valid,2023,17,22.3240017786008,16.131200878540398,6.192800900060401,0.27740550110493095
