age,age_label,year,obs_x100k,pred_x100k,phase,err_abs,error_pct
1,0–4,1979,4.902390601753039,3.1610097010943403,train,1.7413809006586987,35.52105578931227
1,0–4,1980,4.247332661298663,3.1146531982747088,train,1.1326794630239543,26.668018574217978
1,0–4,1981,4.42056195919306,3.423604381162596,train,0.9969575780304645,22.55273395630567
1,0–4,1982,3.948396590826327,3.0353669561852117,train,0.9130296346411155,23.12406096090857
1,0–4,1983,2.7878779908867948,2.5218196141110205,train,0.26605837677577426,9.543401025636127
1,0–4,1984,2.2064843643326215,2.3269422790301024,train,0.1204579146974809,5.45926890054872
1,0–4,1985,2.403795746918155,2.3734176237665703,train,0.030378123151584724,1.2637564231708012
1,0–4,1986,1.829664813029856,1.9453766566418678,train,0.1157118436120117,6.324209920198292
1,0–4,1987,1.515381501081351,1.8262480532735943,train,0.31086655219224335,20.514078598056937
1,0–4,1988,1.4045806887712553,1.664358195512553,train,0.25977750674129774,18.495021953388406
1,0–4,1989,1.143998583431319,1.2064852319484132,train,0.06248664851709407,5.462126389149109
1,0–4,1990,1.0341928789418138,1.1012027514896687,train,0.06700987254785495,6.479436661410729
1,0–4,1991,0.9250214154629014,1.0810867601855998,train,0.1560653447226984,16.871538551850694
1,0–4,1992,0.9379044713032496,0.940480087113041,train,0.002575615809791376,0.27461387471716303
1,0–4,1993,0.8304510749240078,1.052609326190052,train,0.22215825126604416,26.7515158898883
1,0–4,1994,0.6339486548548727,0.9103007736908447,train,0.276352118835972,43.592192635732644
1,0–4,1995,0.6285641917688821,0.8593998405219608,train,0.23083564875307871,36.72427602079424
1,0–4,1996,0.5090382047055492,0.8103632120033827,train,0.3013250072978335,59.19496896546962
1,0–4,1997,0.39199084309390525,0.662837926251949,train,0.2708470831580438,69.09525769028225
1,0–4,1998,0.6223597253042474,0.8001087672735245,train,0.1777490419692771,28.56049881479437
1,0–4,1999,0.6234791150660726,0.7714594233505195,train,0.14798030828444697,23.734605491759723
1,0–4,2000,0.6496610161626379,0.671776102438348,train,0.022115086275710016,3.4040962479690586
1,0–4,2001,0.5143021585962918,0.7880658311873749,train,0.27376367259108314,53.23012319028152
1,0–4,2002,0.8499482475955908,0.7133682377219865,train,0.1365800098736043,16.069214832782347
1,0–4,2003,0.6927447646411605,0.6832483777834866,train,0.009496386857673955,1.3708348792203506
1,0–4,2004,0.6534166673523508,0.5078696367578073,train,0.14554703059454355,22.274765531204032
1,0–4,2005,0.6390278911096473,0.5461472375502284,train,0.09288065355941888,14.53467913554371
1,0–4,2006,0.771010598411171,0.49180391071511603,train,0.279206687696055,36.2130803741763
1,0–4,2007,0.5031416162518767,0.5532187719516545,train,0.050077155699777776,9.952894787917673
1,0–4,2008,0.8390200246112541,0.507394207857592,train,0.3316258167536621,39.5253756794798
1,0–4,2009,0.5646538979598541,0.47783566920392007,train,0.08681822875593403,15.375476742410916
1,0–4,2010,0.3365087681242328,0.41090999761661073,train,0.07440122949237793,22.109744690191956
1,0–4,2011,0.3653420841461107,0.3170024616643966,train,0.048339622481714084,13.23133156003503
1,0–4,2012,0.3153649758285886,0.248158355620537,train,0.06720662020805157,21.310743221080017
1,0–4,2013,0.5815562604134918,0.2891684176424431,train,0.29238784277104873,50.27679395337577
1,0–4,2014,0.2921597859053089,0.30104860682710627,train,0.00888882092179738,3.04245188784411
1,0–4,2015,0.23985404082102568,0.3000560333359317,train,0.060201992514906044,25.099428097535192
1,0–4,2016,0.2666065202357015,0.28459843652092476,train,0.01799191628522323,6.748490723076441
1,0–4,2017,0.23923661192046922,0.2394029257809916,train,0.00016631386052237684,0.0695185654015471
1,0–4,2018,0.3153281817467552,0.31285349649058397,train,0.0024746852561712274,0.7847967290658101
1,0–4,2019,0.3668709264224634,0.2948389217232759,test,0.07203200469918747,19.63415455174018
1,0–4,2020,0.1820220465102733,0.27786165325967643,test,0.09583960674940314,52.652746514414105
1,0–4,2021,0.3129253013405459,0.26186196144301477,test,0.051063339897531146,16.318060469632865
1,0–4,2022,0.4469723799990902,0.24678355593997414,test,0.20018882405911603,44.7877392467793
1,0–4,2023,0.3186098415393953,0.232573387699273,test,0.08603645384012232,27.00370252984923
6,25–29,1979,4.63600539958276,4.100191229849074,train,0.535814169733686,11.55766923355847
6,25–29,1980,4.800042980201364,4.060696397315174,train,0.7393465828861903,15.402915889206776
6,25–29,1981,4.94333910624429,4.320265899934535,train,0.6230732063097548,12.604298287420862
6,25–29,1982,3.7938238197702754,3.9926727447643766,train,0.19884892499410123,5.241385326273321
6,25–29,1983,3.551928597455143,3.5361052883203206,train,0.015823309134822328,0.4454850006320309
6,25–29,1984,3.747908705580521,3.3546058144698203,train,0.3933028911107006,10.49392933518057
6,25–29,1985,3.0329819941968945,3.398352075452602,train,0.36537008125570747,12.046562820181004
6,25–29,1986,3.990094409261082,2.9831968125063786,train,1.0068975967547034,25.234931645167986
6,25–29,1987,2.6410915102993764,2.8622116222240868,train,0.22112011192471037,8.3723002804869
6,25–29,1988,2.8107411444515287,2.6933345427948274,train,0.11740660165670125,4.177069165136915
6,25–29,1989,2.64529535894649,2.1814648599468076,train,0.4638304989996822,17.534166739868564
6,25–29,1990,1.9052161533423075,2.05479280958556,train,0.14957665624325234,7.850902165659841
6,25–29,1991,1.715347472759149,2.030122959343676,train,0.31477548658452714,18.350537811339674
6,25–29,1992,1.793184362407683,1.8530110038605523,train,0.0598266414528692,3.336335220576027
6,25–29,1993,1.558797855094152,1.994926293571137,train,0.436128438476985,27.978511585175532
6,25–29,1994,2.0308937011197203,1.813835341148446,train,0.21705835997127432,10.687824766584315
6,25–29,1995,2.0004216761882505,1.7467294690308666,train,0.25369220715738394,12.681936522542966
6,25–29,1996,1.783547980147837,1.6807722954112354,train,0.1027756847366017,5.762428927091869
6,25–29,1997,1.056019599723771,1.4734368421539337,train,0.41741724243016276,39.52741431497569
6,25–29,1998,1.2227743656294858,1.666807307907228,train,0.44403294227774226,36.31356321811289
6,25–29,1999,2.133740252686573,1.6274599965760639,train,0.5062802561105091,23.727361166527004
6,25–29,2000,1.7494326492727703,1.4864240426028115,train,0.26300860666995884,15.033937246986337
6,25–29,2001,1.6162446813428146,1.6503276066260195,train,0.03408292528320489,2.108772618195902
6,25–29,2002,0.8982656415316969,1.5460919938058717,train,0.6478263522741748,72.11968512672041
6,25–29,2003,1.1077547899317115,1.5030063169791776,train,0.39525152704746613,35.68041687924742
6,25–29,2004,1.2114186457830518,1.2375391296515157,train,0.026120483868463884,2.156189683837977
6,25–29,2005,0.8205033453744732,1.2978788144557085,train,0.4773754690812353,58.180807156046846
6,25–29,2006,1.1881395160945378,1.2117491666603044,train,0.023609650565766582,1.9871109617978575
6,25–29,2007,1.279803422194351,1.3088643269968423,train,0.02906090480249124,2.270731918552258
6,25–29,2008,1.2579490227594428,1.2367800109286566,train,0.021169011830786122,1.682819529868522
6,25–29,2009,1.1569570224328325,1.1890892249414229,train,0.03213220250859039,2.777303035943657
6,25–29,2010,1.17387884787704,1.0771609432911107,train,0.09671790458592944,8.239172616564629
6,25–29,2011,0.8881879605566828,0.9087711073435103,train,0.02058314678682749,2.317431411018761
6,25–29,2012,0.7449926149158007,0.7740854654273587,train,0.029092850511557966,3.9051193164976605
6,25–29,2013,1.1786634504687243,0.8556692308701812,train,0.32299421959854313,27.403430510218723
6,25–29,2014,0.9508135976124256,0.8785407013357908,train,0.0722728962766348,7.601163514922193
6,25–29,2015,1.1003958204282849,0.8766418873067464,train,0.22375393312153846,20.333949744960975
6,25–29,2016,0.6600783803471959,0.8467852622358236,train,0.18670688188862772,28.28556235858254
6,25–29,2017,1.191305849907376,0.7560817919532713,train,0.4352240579541048,36.533360260754485
6,25–29,2018,1.044677186914165,0.900960879420144,train,0.14371630749402087,13.757006402957778
6,25–29,2019,1.2002355462259469,0.8666255824187203,test,0.3336099638072265,27.795374404319112
6,25–29,2020,1.2925385816782655,0.8335987913103993,test,0.45893979036786625,35.50685425358576
6,25–29,2021,1.2585813690335377,0.8018306394034139,test,0.45675072963012375,36.29091776409036
6,25–29,2022,1.44480368328619,0.7712731604077926,test,0.6735305228783973,46.617442263606335
6,25–29,2023,2.1329688225762498,0.7418802160117253,test,1.3910886065645245,65.21842194037957
12,55–59,1979,17.85788078610096,20.274439055317686,train,2.4165582692167256,13.532167104047232
12,55–59,1980,19.26534806062163,20.073406174348495,train,0.8080581137268652,4.194360315651581
12,55–59,1981,18.859690783668334,21.39567556415188,train,2.5359847804835454,13.446587272149749
12,55–59,1982,19.877870364480632,19.727294289576946,train,0.15057607490368596,0.757506071539471
12,55–59,1983,19.251928699015856,17.40888649010876,train,1.8430422089070966,9.573286072897783
12,55–59,1984,15.109544195416772,16.489643666982346,train,1.3800994715655737,9.133958335978155
12,55–59,1985,17.863501270226816,16.711074496213783,train,1.1524267740130334,6.451292815332842
12,55–59,1986,14.15439662243611,14.613230439113043,train,0.45883381667693257,3.241634588292064
