age,age_label,year,obs_x100k,pred_x100k,phase,err_abs,error_pct
9,40–44,2002,3.6155514869917074,3.3249622125930145,train,0.29058927439869287,8.037204709826314
9,40–44,2003,3.822065609128592,3.2223838945465766,train,0.5996817145820152,15.689990071068902
9,40–44,2004,2.819193066396024,2.5977438534904893,train,0.22144921290553476,7.855056666574067
9,40–44,2005,2.763837944336304,2.7385460731170372,train,0.02529187121926668,0.9150996450821274
9,40–44,2006,2.0485260501874754,2.5377884940003823,train,0.48926244381290696,23.883633003745842
9,40–44,2007,2.617344268016053,2.7642583766581277,train,0.14691410864207466,5.613098377518199
9,40–44,2008,2.216382669549811,2.595977132325981,train,0.3795944627761698,17.12675649342054
9,40–44,2009,2.069495022519555,2.485223989747923,train,0.41572896722836816,20.088425567809736
9,40–44,2010,1.5846151779264483,2.227216527630094,train,0.6426013497036458,40.55251764939695
9,40–44,2011,1.413969118224717,1.8446222021632062,train,0.4306530839384892,30.457036040446756
9,40–44,2012,1.9716899908368306,1.5440643056422558,train,0.4276256851945748,21.68828199067342
9,40–44,2013,1.5971185204294025,1.725500372773244,train,0.12838185234384158,8.038342220796785
9,40–44,2014,1.3574225955869148,1.7767115162399445,train,0.4192889206530297,30.888606246586008
9,40–44,2015,1.5299420082436055,1.772454338358218,train,0.2425123301146126,15.851079897663578
9,40–44,2016,1.899720326627551,1.7056483140823566,train,0.19407201254519446,10.215820182843323
9,40–44,2017,1.8058075452090734,1.504297604548431,train,0.3015099406606423,16.696681850763557
9,40–44,2018,2.090184254881865,1.8270531427344137,train,0.26313111214745155,12.588895525974738
9,40–44,2019,1.589411341641981,1.750014229901174,test,0.160602888259193,10.104551543798484
9,40–44,2020,1.5278955530599927,1.676223714146112,test,0.14832816108611935,9.70800397900597
9,40–44,2021,2.403536526667854,1.6055446246425382,test,0.7979919020253159,33.200739542394764
9,40–44,2022,2.0722612514776126,1.5378457660299225,test,0.5344154854476901,25.789001510626548
9,40–44,2023,2.7059547770249144,1.4730014748875015,test,1.2329533021374128,45.564445962138144
10,45–49,1979,10.448622429144692,11.657874163009279,train,1.209251733864587,11.573312578427378
10,45–49,1980,11.7063314661581,11.541582325895018,train,0.16474914026308163,1.407350720756164
10,45–49,1981,11.034093540171336,12.30660412066326,train,1.2725105804919252,11.532533921877246
10,45–49,1982,10.04740954663954,11.341382968102238,train,1.293973421462697,12.878676990881493
10,45–49,1983,11.2760759255779,10.000929003382279,train,1.2751469221956206,11.308427955004827
10,45–49,1984,8.403945051920086,9.469734525407707,train,1.0657894734876212,12.682013826876648
10,45–49,1985,7.623332819464232,9.59767469789028,train,1.9743418784260482,25.898670898705493
10,45–49,1986,7.508740256171813,8.385997466597507,train,0.8772572104256939,11.683147645234257
10,45–49,1987,9.531475896979964,8.033987963293963,train,1.497487933686001,15.710976451826081
10,45–49,1988,7.829645518613238,7.5435305889479825,train,0.2861149296652554,3.654251383221385
10,45–49,1989,8.312010405738432,6.063968320355196,train,2.2480420853832364,27.045708266092124
10,45–49,1990,5.70885971669603,5.699635593989625,train,0.009224122706404714,0.1615755713777308
10,45–49,1991,4.459436201842444,5.628772404827106,train,1.1693362029846615,26.221615245925996
10,45–49,1992,4.76758685569589,5.120952524927468,train,0.35336566923157786,7.411834958169831
10,45–49,1993,5.821117072366188,5.527724766577669,train,0.2933923057885188,5.040137522423334
10,45–49,1994,4.549979026466542,5.008855920246939,train,0.4588768937803964,10.085252945369168
10,45–49,1995,5.04683644464792,4.817042520286733,train,0.2297939243611875,4.5532270934771395
10,45–49,1996,4.924093648150916,4.628769311939213,train,0.29532433621170284,5.997536954290102
10,45–49,1997,4.5252357312613345,4.038705652864806,train,0.4865300783965285,10.751485829466752
10,45–49,1998,5.928302037287942,4.588940141716738,train,1.339361895571204,22.592673030943114
10,45–49,1999,4.523708130351429,4.476783247638255,train,0.0469248827131743,1.037310130561604
10,45–49,2000,5.016934662954804,4.075583308080469,train,0.9413513548743353,18.763476467519137
