dataset,year,age,cohort,obs_tasa_x100k,pred_tasa_x100k,abs_error_100k,rel_abs_error
train,1987,9,1978,1.222774365629487,1.248022,0.02524759462899695,0.020647795160457737
train,1987,10,1977,7.715683493018516,9.191992,1.4763083130117574,0.19133863051113922
train,1987,11,1976,0.6927447646411601,1.407495,0.7147502571789083,1.0317656569344342
train,1987,12,1975,1.339510710225322,1.3419055,0.002394764437458674,0.001787790436594611
train,1987,13,1974,8.787200136795326,8.670866,0.11633412422208345,0.013239043428057965
train,1987,14,1973,0.22255644155000165,0.112128995,0.11042744619105771,0.4961772637156038
train,1987,15,1972,1.4480459629993951,1.5493537,0.10130775575823425,0.06996169897005307
train,1987,16,1971,7.112493569120402,8.536811,1.4243173058185628,0.20025568979101474
train,1987,17,1970,0.1515172941839581,0.14297953,0.008537761703718227,0.056348430386409416
train,1988,1,1987,10.448622429144695,13.093042,2.6444199445125314,0.25308790344802856
train,1988,2,1986,48.26501204304867,44.787617,3.4773953133123428,0.07204795287755657
train,1988,3,1985,2.602168452025286,1.8744339,0.7277345769413626,0.27966466827875114
train,1988,4,1984,11.474170581383685,12.37707,0.9028998455572328,0.07868977013659424
train,1988,5,1983,32.39715376278217,15.843654,16.553500083888125,0.5109553822257147
train,1988,6,1982,1.7153474727591482,1.8056967,0.09034925308618869,0.05267110863597135
train,1988,7,1981,10.550003533255907,12.09543,1.5454268408896006,0.14648590742343662
train,1988,8,1980,0.5090382047055496,1.7032785,1.1942403368593917,2.346072113679262
train,1988,9,1979,2.428585634390872,1.8487167,0.5798688985510281,0.23876814979852654
train,1988,10,1978,10.302268559536811,11.755368,1.4530996731902395,0.14104657287787006
train,1988,11,1977,0.18650109720926744,0.15500166,0.03149944198828203,0.16889681862176137
train,1988,12,1976,1.6520360332659372,1.995825,0.34378901899541536,0.208100193986426
train,1988,13,1975,12.641378951360437,11.017206,1.6241727593438355,0.12848066382575432
train,1988,14,1974,0.2365080438750802,0.1866575,0.049850540627819157,0.21077735797408498
train,1988,15,1973,1.9716899908368288,2.179158,0.2074679814989866,0.10522342886714527
train,1988,16,1972,11.415588373832817,10.694497,0.7210912653733441,0.0631672448023958
train,1988,17,1971,0.2891898659195287,0.23834048,0.05084938380378318,0.1758339063574134
train,1989,1,1988,16.455734075337343,16.971859,0.5161249029341413,0.03136444114684865
train,1989,2,1987,65.51477139712436,29.266129,36.2486428570853,0.5532896182657795
train,1989,3,1986,3.747908705580521,2.7857242,0.962184542525101,0.2567257150880386
train,1989,4,1985,14.154396622436105,16.052382,1.897984893066825,0.13409154368743625
train,1989,5,1984,1.1439985834313198,2.564157,1.420158425693436,1.241398762429022
train,1989,6,1983,3.026162859118672,2.6518543,0.3743085824615675,0.12369082560561727
train,1989,7,1982,14.309017542855496,15.6392355,1.3302179536654997,0.09296361190986069
train,1989,8,1981,0.2220503388118085,0.22445197,0.002401635222500892,0.010815724197230356
train,1989,9,1980,3.2010755613886266,2.6902544,0.5108211115442662,0.1595779611408212
train,1989,10,1979,14.835220347783615,14.619793,0.215427409551193,0.014521348824007414
train,1989,11,1978,0.2673798091297081,0.25264108,0.014738727319710543,0.055122813377825194
train,1989,12,1977,2.763837944336302,2.8703668,0.10652886741601719,0.03854381825616049
train,1989,13,1976,14.547632196311119,13.640003,0.9076289919654155,0.062390152549739536
train,1989,14,1975,0.337210856744398,0.30533093,0.03187992460404765,0.09454003026989648
train,1989,15,1974,2.359666857942694,2.995374,0.6357071063669983,0.26940544773382896
train,1989,16,1973,19.618429650094765,13.125598,6.492831696298378,0.3309557294901371
train,1989,17,1972,0.505558495284584,0.38313368,0.12242481565621177,0.2421575679131956
train,1990,1,1989,17.857880786100953,21.59417,3.7362888305982658,0.20922352855586676
train,1990,2,1988,3.948396590826324,4.617226,0.6688295329834903,0.16939269336248405
train,1990,3,1987,5.281536549883402,3.989186,1.2923505013757115,0.24469214388074195
train,1990,4,1986,20.70977501380653,20.42248,0.28729538428992996,0.01387245318205464
train,1990,5,1985,0.26164099663241885,0.36039823,0.09875723630444028,0.3774532186284534
train,1990,6,1984,3.8158974831884733,3.831595,0.015697460811770814,0.0041137008740209325
train,1990,7,1983,21.203205064185806,19.652304,1.5509013685070947,0.0731446667526052
train,1990,8,1982,0.18205447433981198,0.36155805,0.1795035755774091,0.9859882665743906
train,1990,9,1981,3.6636059564999166,3.863429,0.19982311301912636,0.05454274160258653
train,1990,10,1980,16.26777420329406,17.77464,1.5068649263446119,0.09262883216312373
train,1990,11,1979,0.49662205519457503,0.40431067,0.09231138171930953,0.18587853832419168
train,1990,12,1978,3.963354988430374,4.0156226,0.05226762738383517,0.013187722910614619
train,1990,13,1977,23.004459030975486,16.446537,6.55792201315322,0.28507177692475616
train,1990,14,1976,0.5235719966470445,0.48988923,0.03368276234261636,0.0643326277154937
train,1990,15,1975,2.8200524529756246,4.059158,1.2391053953825297,0.4393909035538073
train,1990,16,1974,20.569390283857587,8.099822,12.469568239485028,0.6062196335138952
train,1990,17,1973,1.191305849907377,0.59606636,0.5952394942021157,0.4996529600252491
train,1991,1,1990,25.131756931560293,26.994873,1.8631161153147069,0.07413393820369733
train,1991,2,1989,1.0306169803275838,0.60063195,0.42998502804181715,0.417211278534076
train,1991,3,1988,5.291702208307856,5.590036,0.29833370706689966,0.056377644720533575
train,1991,4,1987,28.630336625159288,25.512037,3.118299347937608,0.10891591631504788
train,1991,5,1986,0.20263453847812776,0.57431537,0.3716808306510532,1.8342422443908195
train,1991,6,1985,4.6391936969566885,5.3999734,0.7607796955298838,0.16398963811939807
train,1991,7,1984,22.39554845406113,23.67967,1.284121879801173,0.057338264451757937
train,1991,8,1983,0.8982937751890697,0.58044004,0.31785373078599355,0.3538416268316442
train,1991,9,1982,5.928302037287942,5.4469266,0.48137544350742445,0.0811995476073215
train,1991,10,1981,26.81670902394558,21.149395,5.667314034931909,0.211335180236738
train,1991,11,1980,1.1110956792266773,0.6349543,0.4761414055259632,0.4285332167405503
train,1991,12,1979,5.376902601324595,5.476032,0.09912917891832507,0.01843611206457157
train,1991,13,1978,26.651335164844365,7.4662976,19.185037538349004,0.7198527735921901
train,1991,14,1977,1.1738788478770399,0.76486665,0.4090121977725172,0.3484279476641626
train,1991,15,1976,4.240937772316169,5.4066415,1.1657037109907158,0.2748693269210119
train,1991,16,1975,0.23985404082102582,1.6221626,1.3823085396690864,5.763123835361079
train,1991,17,1974,1.259722961726258,0.8916081,0.3681148427153327,0.29221888772321436
train,1992,1,1991,31.988839983644823,33.1897,1.2008610966774427,0.03754000136583192
train,1992,2,1990,0.8593560163811038,0.9291376,0.06978157116619843,0.08120216747882844
train,1992,3,1989,6.127800262212844,7.6664824,1.5386821863650368,0.25109861949206935
train,1992,4,1988,33.64859190375947,31.324608,2.323984054638373,0.06906630926147764
train,1992,5,1987,0.7642186704734947,0.89188105,0.12766237820585713,0.1670495411039788
train,1992,6,1986,4.4594362018424425,7.4068165,2.947380280701503,0.6609311462922407
