age,age_label,year,obs_x100k,pred_x100k,phase,err_abs,error_pct
8,35–39,1991,3.8158974831884738,3.3383706271233144,train,0.4775268560651593,12.514142693009383
8,35–39,1992,3.8611376929965537,3.216424934478642,train,0.6447127585179118,16.69748166938752
8,35–39,1993,3.8978228117538,3.362115309051737,train,0.535707502702063,13.743762314865846
8,35–39,1994,3.80924762444259,3.0636276350325535,train,0.7456199894100366,19.573943805219113
8,35–39,1995,4.4404480412073575,3.0547450870729,train,1.3857029541344574,31.206376952846515
8,35–39,1996,2.767484061021486,2.7780477213541372,train,0.010563660332651104,0.3817062754374826
8,35–39,1997,2.763460479901054,2.3304586610827753,train,0.4330018188182785,15.668826168043562
8,35–39,1998,3.2010755613886266,2.990426436024899,train,0.21064912536372749,6.580573351800164
8,35–39,1999,2.5240307277633782,2.9121171131859205,train,0.38808638542254226,15.375660096120844
8,35–39,2000,2.301784929586306,2.4465770450080093,train,0.14479211542170312,6.290427639897973
8,35–39,2001,2.2334474911340725,2.7100759929185942,train,0.47662850178452176,21.340483878692183
8,35–39,2002,2.4140931357131756,2.5089104613328477,train,0.09481732561967204,3.927658142802388
8,35–39,2003,2.0609786134614336,2.5401921351299848,train,0.47921352166855113,23.2517464537736
8,35–39,2004,2.459894453679345,2.117709258118346,train,0.34218519556099913,13.910564132098493
8,35–39,2005,1.652036033265937,1.9111177696768331,train,0.25908173641089616,15.682571759570719
8,35–39,2006,1.7913866075937217,1.859656600641003,train,0.06826999304728121,3.8110139239560805
8,35–39,2007,1.4931385194785012,2.013187652715034,train,0.5200491332365327,34.82926241954878
8,35–39,2008,1.9090397121168112,1.9106349662303808,train,0.001595254113569533,0.08356317071061128
8,35–39,2009,1.4361478411620487,1.692238664706435,train,0.25609082354438617,17.831786965412427
8,35–39,2010,1.743102866652289,1.562493888011104,train,0.18060897864118508,10.361349412961102
8,35–39,2011,1.3605321857697856,1.2580967457415309,train,0.10243544002825478,7.529071425112745
8,35–39,2012,1.448045962999395,1.2014432506445807,train,0.24660271235481424,17.030033483468735
8,35–39,2013,1.1936786756267723,1.2356476752326289,train,0.04196899960585654,3.515937786508552
8,35–39,2014,1.2994885862668748,1.2357215495392213,train,0.06376703672765349,4.907087095765974
8,35–39,2015,1.0469257501223,1.1663924166504966,train,0.11946666652819671,11.411188091824165
8,35–39,2016,1.298374095581973,1.2877781614905928,train,0.010595934091380155,0.8160925366144737
8,35–39,2017,0.9037347743283896,1.1708030841474728,train,0.26706830981908325,29.55162481354721
8,35–39,2018,1.6341075775384046,1.4765134261931445,train,0.15759415134526011,9.644049970238655
8,35–39,2019,1.32643273895391,1.3643541856101218,test,0.03792144665621189,2.8589046050023317
8,35–39,2020,1.3227498012999754,1.2698403764701578,test,0.05290942482981764,3.9999571179537647
8,35–39,2021,1.641140796581447,1.1827299532043802,test,0.45841084337706683,27.93245066675281
8,35–39,2022,1.9271934254215248,1.2066002247522924,test,0.7205932006692324,37.3908083726272
8,35–39,2023,2.1494608297965976,1.1832197545418937,test,0.9662410752547039,44.95271846131473
9,40–44,1979,8.199255015689275,9.14131721005655,train,0.942062194367276,11.489607196808002
9,40–44,1980,9.70474321329662,9.585668228617633,train,0.1190749846789867,1.2269771807649705
9,40–44,1981,9.622214642663804,10.348134266306197,train,0.7259196236423922,7.5442052645941535
9,40–44,1982,9.80958008153358,10.082372166791183,train,0.2727920852576027,2.780874237125915
9,40–44,1983,9.211835366078338,9.022886273269247,train,0.1889490928090911,2.0511557718983693
9,40–44,1984,6.1278002622128485,7.974668744930364,train,1.8468684827175155,30.139175620756625
